Campaign,TIC,ampl_rec,cstart,cstop,ed_rec,ed_rec_err,istart,istop,tstart,tstop
9.0,167894019,0.4767589184618388,241942.0,241956.0,159.99446201379817,1.7548821957413292,12119.0,12133.0,1563.4867006017828,1563.5061448967347
9.0,167894019,0.15110537770142796,245438.0,245445.0,48.24373087732562,1.4443269881449097,15607.0,15614.0,1568.3422079514926,1568.3519300428861
9.0,220429097,0.21440628309150853,240959.0,240964.0,81.14177491924055,6.950119962086776,10407.0,10412.0,1562.119797841257,1562.1267421962925
9.0,272349442,0.06218803120868555,228595.0,228601.0,28.482993066863962,0.7102644633250491,736.0,742.0,1544.951149946361,1544.9594835081698
9.0,272349442,0.03857930943800714,230442.0,230448.0,18.595587977464152,0.7255002948446101,2576.0,2582.0,1547.516495970198,1547.524829515942
9.0,272349442,0.02996523918528493,232930.0,232934.0,9.358788443107935,0.5947778732665211,5057.0,5061.0,1550.9721330983148,1550.9776887733585
9.0,272349442,0.024940369126752016,233558.0,233561.0,7.1204134933384635,0.5410495997243687,5685.0,5688.0,1551.844373567446,1551.8485403185468
9.0,272349442,0.07551941544862806,233644.0,233650.0,23.15069022424536,0.6550760986899702,5771.0,5777.0,1551.9638204249984,1551.9721539258069
9.0,272349442,0.053532165108974634,237435.0,237439.0,17.311704841237642,0.6280038797224418,8425.0,8429.0,1557.2291770642605,1557.234732707173
9.0,272349442,0.030983385111500894,237743.0,237747.0,11.682970236563024,0.6327131348817634,8733.0,8737.0,1557.6569616316315,1557.6625172759414
9.0,272349442,0.05977321650397927,238459.0,238462.0,14.856666314173124,0.5165049513198511,9449.0,9452.0,1558.6514218901773,1558.655588622187
9.0,272349442,0.02311494094184363,238890.0,238895.0,10.273183354938677,0.6988030460092721,9880.0,9885.0,1559.250042274138,1559.2569868244595
9.0,272349442,0.12841565409561562,238964.0,238977.0,101.81425425556313,0.9837976705097388,9954.0,9967.0,1559.3528216166821,1559.3708774460779
9.0,272349442,0.12973738013965508,240402.0,240410.0,53.75708763276546,0.7372501182629141,11383.0,11391.0,1561.3500722762064,1561.3611835340914
9.0,272349442,0.028429007375120774,240531.0,240537.0,13.334696403399036,0.7421665520167204,11512.0,11518.0,1561.5292412916215,1561.5375747332891
9.0,272349442,0.031171663280358475,240847.0,240851.0,10.153455169332954,0.5805433783423745,11828.0,11832.0,1561.9681357818185,1561.9736914068021
9.0,272349442,0.022326972007115087,241036.0,241044.0,16.217858834949617,0.8814779357637991,12017.0,12025.0,1562.230639026016,1562.2417502727255
9.0,272349442,0.03934110409339153,242926.0,242930.0,12.03736932489927,0.5898656414556148,13899.0,13903.0,1564.855666704265,1564.8612223082944
9.0,272349442,0.023265494962641187,243019.0,243022.0,6.431436537201936,0.5332142015228156,13992.0,13995.0,1564.9848344873624,1564.98900118957
9.0,272349442,0.04848182942510215,243382.0,243387.0,18.506636135153574,0.6416080298528487,14355.0,14360.0,1565.4890052605062,1565.4959497586747
9.0,272349442,0.031262605388910236,243417.0,243420.0,7.526766046854997,0.5139581291643198,14390.0,14393.0,1565.5376167455902,1565.5417834440725
9.0,272349442,0.03421053544845831,243968.0,243971.0,8.937488535704848,0.5255383357435278,14934.0,14937.0,1566.3028998587586,1566.3070665514206
9.0,272349442,0.04069708182557808,244262.0,244265.0,9.964015104021755,0.5247329045301381,15228.0,15231.0,1566.7112355688992,1566.7154022580685
9.0,272349442,0.0260427037280222,245324.0,245327.0,8.127565103702612,0.5397170704548492,16289.0,16292.0,1568.1862403688558,1568.1904070377686
10.0,2470992,0.2715299647183613,259509.0,259513.0,65.79269667683012,3.2123547209493584,10148.0,10152.0,1587.8902375023126,1587.8957930182544
10.0,2470992,1.071416964026775,259822.0,259834.0,463.04236634578257,4.709360100366151,10461.0,10473.0,1588.3249564817554,1588.3416230188684
10.0,5630425,,,,,,,,,
10.0,29780677,,,,,,,,,
10.0,44984200,0.14907150013107073,247769.0,247775.0,77.85106800325838,2.9438667238674188,832.0,838.0,1571.5808378921251,1571.5891711863894
10.0,44984200,0.4592092826782301,259595.0,259711.0,2071.15079299599,10.470689727525674,10920.0,11036.0,1588.0056598271606,1588.1667687199497
10.0,61476051,,,,,,,,,
10.0,98874143,,,,,,,,,
10.0,107012050,,,,,,,,,
10.0,142052876,0.0865958287946873,251372.0,251386.0,58.273848234626534,1.6992229277024833,4421.0,4435.0,1576.5835461379854,1576.6029909118392
10.0,142052876,0.042185957002601526,262567.0,262570.0,10.478656504982307,0.8334341648644392,13874.0,13877.0,1592.1323938615585,1592.1365605866406
10.0,142052876,0.02703610823514291,263934.0,263941.0,19.245852898820342,1.3188944584528066,15230.0,15237.0,1594.0310304663215,1594.0407528118853
10.0,165231308,,,,,,,,,
10.0,167894019,0.07757201071169395,247603.0,247608.0,31.65783502649205,1.6766133799486895,591.0,596.0,1571.349122745237,1571.3560671360724
10.0,167894019,0.4820924568515004,259736.0,259749.0,249.7292712312185,2.0875853838880483,10903.0,10916.0,1588.200325321313,1588.2183806690757
10.0,204721469,,,,,,,,,
10.0,220429097,,,,,,,,,
10.0,248223026,0.3806674085750532,248939.0,248943.0,84.19752723455974,3.133581588737236,1812.0,1816.0,1573.208374435138,1573.2139301824998
10.0,248223026,0.9125454158179148,252327.0,252340.0,386.20868117158295,5.1311794804251845,5193.0,5206.0,1577.914079586182,1577.9321356578891
10.0,248223026,0.15258061827801095,258160.0,258171.0,151.85930828091915,5.731848140999374,9157.0,9168.0,1586.0156301320733,1586.0309081641287
10.0,248223026,14.438275124643305,261213.0,261238.0,6772.415065603661,6.855473008111916,12199.0,12224.0,1590.2559691221702,1590.2906917519877
10.0,272349442,0.023739150019568056,247784.0,247789.0,10.08095012968031,0.5350673265959268,1155.0,1160.0,1571.602912170308,1571.6098566404228
10.0,272349442,0.03349761898389336,250211.0,250219.0,19.49119419171319,0.6628186206845725,3575.0,3583.0,1574.9737533055993,1574.9848644236026
10.0,272349442,0.04429194989446095,250525.0,250530.0,13.074560988504436,0.4855972446192949,3889.0,3894.0,1575.4098645769918,1575.4168090221933
10.0,272349442,0.05977281416858692,254934.0,254940.0,25.60881404369354,0.5383532133442123,8277.0,8283.0,1581.5334490285495,1581.541782268914
10.0,272349442,0.01970685509142811,258575.0,258578.0,4.866594314224868,0.4062243337270445,10804.0,10807.0,1586.590339848756,1586.5945064747698
10.0,272349442,0.012836267004946,260649.0,260653.0,4.828355703049361,0.48621925413978795,12870.0,12874.0,1589.470863277463,1589.476418762437
10.0,272349442,0.019994938174937804,261512.0,261515.0,5.530600149470496,0.4208100861574968,13732.0,13735.0,1590.6694583502094,1590.6736249580606
10.0,272349442,0.19504232235487687,262221.0,262233.0,79.93620622846264,0.6198652400864381,14441.0,14453.0,1591.654166059914,1591.6708324699011
10.0,272349442,0.035696075212075414,263759.0,263763.0,8.832279969109186,0.4382931910398585,15968.0,15972.0,1593.7902407786773,1593.7957962289609
10.0,322568489,,,,,,,,,
10.0,332470458,,,,,,,,,
10.0,398985964,0.306384202607769,248381.0,248396.0,312.42992760402393,5.779476295545349,1163.0,1178.0,1572.4344278990984,1572.455261681738
10.0,415839928,,,,,,,,,
10.0,471012740,,,,,,,,,
11.0,29780677,,,,,,,,,
11.0,30101427,,,,,,,,,
11.0,125835702,0.17300738269429886,271289.0,271295.0,100.91091490867608,6.453466116416919,3011.0,3017.0,1604.2510475078384,1604.2593809428681
11.0,142052876,0.8415123249734549,267037.0,267054.0,350.2932622968481,0.8347360493542514,133.0,150.0,1598.3408030571622,1598.3644144866435
11.0,142052876,0.03606287665078667,270595.0,270599.0,8.677172705350834,0.4762617941183066,3612.0,3616.0,1603.2825345161725,1603.2880901404376
11.0,142052876,0.021538020790585755,271348.0,271351.0,6.029568155938128,0.4634457778876076,4355.0,4358.0,1604.328380567959,1604.3325472843685
11.0,142052876,0.1325293769113982,274199.0,274225.0,173.4986440530544,1.2123054433621434,7196.0,7222.0,1608.2881459086036,1608.3242573614664
11.0,167894019,0.17789229272453655,278553.0,278557.0,43.868555249446246,1.6176476040146783,9932.0,9936.0,1614.3346713462372,1614.3402268267585
11.0,220429097,,,,,,,,,
11.0,248223026,0.31786048137900536,279655.0,279658.0,60.93877967673375,2.1381260975716203,10635.0,10638.0,1615.8696459839734,1615.8738125510806
11.0,278199738,,,,,,,,,
11.0,322568489,,,,,,,,,
11.0,369863567,,,,,,,,,
11.0,388857263,0.003833154615683343,266950.0,266957.0,1.9519710823341463,0.1096948085339353,130.0,137.0,1598.2229613658085,1598.2326838691145
11.0,388857263,0.0052430735428632405,267678.0,267682.0,1.824848902270895,0.07727309002207924,858.0,862.0,1599.234101851498,1599.2396575683715
11.0,388857263,0.006318504691118942,267688.0,267693.0,2.983298125379368,0.0882127974535204,868.0,873.0,1599.2479911437986,1599.2549357899481
11.0,388857263,0.002376704548334052,268028.0,268035.0,1.8394688149414082,0.10623541670348263,1208.0,1215.0,1599.7202270501252,1599.7299495531986
11.0,388857263,0.00351142837312568,268073.0,268078.0,1.3590433659890542,0.08600879906489811,1253.0,1258.0,1599.7827288552344,1599.78967350022
11.0,388857263,0.004891098476095035,268497.0,268502.0,1.8109050618135991,0.08095509041594162,1632.0,1637.0,1600.3716346624726,1600.3785793053632
11.0,388857263,0.002136286565676437,268913.0,268916.0,0.7353568454043187,0.06914940487751195,2032.0,2035.0,1600.9494288455053,1600.9535956296108
11.0,388857263,0.0031532744942917024,268935.0,268940.0,1.4536472955288164,0.10428302875160772,2054.0,2058.0,1600.9799852625824,1600.9869299026795
11.0,388857263,0.014378956723907875,269757.0,269773.0,8.746107547995994,0.12696461164271491,2871.0,2887.0,1602.1216836168976,1602.1439064457418
11.0,388857263,0.006783236010489802,269820.0,269824.0,2.043460762121481,0.07499505717701255,2934.0,2938.0,1602.2091860025323,1602.2147417093954
11.0,388857263,0.004211570733775315,270366.0,270369.0,0.9316112938862589,0.06269556251495964,3480.0,3483.0,1602.9675397314413,1602.9717065087946
11.0,388857263,0.01452468692521647,270581.0,270599.0,14.965576770366257,0.15523658766303544,3682.0,3700.0,1603.2661587307964,1603.291159387461
11.0,388857263,0.006243876445057639,270802.0,270816.0,5.170973712244282,0.1339041685140536,3895.0,3908.0,1603.5731111959146,1603.5925561452518
11.0,388857263,0.01158798465006039,270894.0,270900.0,2.9885640202856565,0.07489341525796904,3985.0,3991.0,1603.7008922856348,1603.7092258345187
11.0,388857263,0.001503370031014084,270960.0,270964.0,0.6976710773740413,0.07962149468392915,4051.0,4055.0,1603.7925613187044,1603.7981170174155
11.0,388857263,0.003985895191485289,271760.0,271768.0,2.161160238769776,0.10534595314725577,4851.0,4859.0,1604.9037004351817,1604.9148118198016
11.0,388857263,0.00394231246788368,272020.0,272025.0,1.3241892591873423,0.0825856719460673,5111.0,5116.0,1605.2648203676895,1605.2717649805445
11.0,388857263,0.006779865592435597,272320.0,272324.0,1.817160798688451,0.07216242469938404,5411.0,5415.0,1605.6814970330747,1605.6870527203769
11.0,388857263,0.05668220330910434,272512.0,272530.0,31.24947193781227,0.11955759266431545,5603.0,5621.0,1605.948169994332,1605.9731705802155
11.0,388857263,0.0022161775665114907,272810.0,272813.0,0.6021263252539333,0.06714107701612326,5893.0,5896.0,1606.362068485677,1606.3662352478939
11.0,388857263,0.0028387822189808176,273764.0,273767.0,0.7516446752548768,0.06647763544101372,6845.0,6848.0,1607.687097725131,1607.6912644798983
11.0,388857263,0.001891740288224586,273776.0,273779.0,0.6099893180557956,0.06840485093972366,6857.0,6860.0,1607.703764743736,1607.7079314980385
11.0,388857263,0.0019555713777497084,274263.0,274266.0,0.6445346775972914,0.06867141567264924,7344.0,7347.0,1608.380167504413,1608.3843342540586
11.0,388857263,0.0017942175460223808,274957.0,274960.0,0.6091567885807828,0.06862344807793945,8038.0,8041.0,1609.3440744301956,1609.3482411686655
11.0,388857263,0.0063100264022732935,275190.0,275194.0,1.9795947110774883,0.07525622850046601,8271.0,8275.0,1609.6676909096961,1609.6732465532275
11.0,388857263,0.02795124586576847,278112.0,278129.0,30.44478957271801,0.15394522409066966,9367.0,9384.0,1613.7260738860032,1613.7496852958084
11.0,388857263,0.0054174320840783,278869.0,278872.0,1.176872019897854,0.061984608566825736,10111.0,10114.0,1614.777475793379,1614.7816425104284
11.0,388857263,0.0032989623593586703,279359.0,279362.0,0.9138853969257396,0.06747870693014242,10601.0,10604.0,1615.4580393939725,1615.4622061086914
11.0,388857263,0.004334915589382371,279752.0,279758.0,2.3000306402437194,0.0944137250211926,10994.0,11000.0,1616.0038789171535,1616.0122123433343
11.0,388857263,0.007300480311594358,279793.0,279798.0,2.731432069638873,0.07899395201731027,11035.0,11040.0,1616.0608239930352,1616.067768514155
11.0,388857263,0.005047774319481224,280380.0,280385.0,1.6052519436044197,0.08054742977183901,11622.0,11627.0,1616.876110493842,1616.8830550103048
11.0,388857263,0.0039242046293188615,280526.0,280537.0,3.4000944213772364,0.1265982553559507,11761.0,11772.0,1617.078890346066,1617.0941682784671
11.0,388857263,0.009052864711875495,280603.0,280614.0,8.158886543362645,0.12757208969655348,11838.0,11849.0,1617.1858358686773,1617.2011137996815
11.0,388857263,0.003361750714161671,280912.0,280917.0,1.47656481691998,0.08709305270674313,12147.0,12152.0,1617.6150067501007,1617.6219512614416
11.0,388857263,0.0062262008457272255,281365.0,281369.0,1.385153114178085,0.06600191017384405,12600.0,12604.0,1618.244179261511,1618.2497348668585
11.0,388857263,0.036814369323110885,281400.0,281417.0,13.818278697769324,0.1024490891473617,12635.0,12652.0,1618.292790807369,1618.3164021286975
11.0,388857263,0.0049179005380244325,281727.0,281731.0,1.1700863060841482,0.0684337866271512,12962.0,12966.0,1618.7469614136637,1618.752517016217
11.0,388857263,0.025182852867523087,282444.0,282461.0,20.5891159210672,0.14029106652904685,13679.0,13696.0,1619.7428025969602,1619.7664138805708
11.0,388857263,0.006258276397693496,283327.0,283331.0,1.5069540068730205,0.06881009823791617,14555.0,14559.0,1620.969199558147,1620.974755145799
11.0,388857263,0.006296783950738405,283924.0,283927.0,1.1739860912684117,0.057636468251450426,15152.0,15155.0,1621.7983705730844,1621.8025372589345
11.0,388857263,0.01501736381352914,284360.0,284368.0,6.743868396980018,0.09320726488037118,15588.0,15596.0,1622.4039286478821,1622.4150397994367
11.0,388857263,0.40731190369552395,284907.0,284948.0,166.99450710206924,0.1273398749003576,16135.0,16176.0,1623.1636530518415,1623.2205976057166
11.0,388857263,0.02465324101058175,284986.0,284996.0,11.439310369348226,0.10324149509713956,16214.0,16224.0,1623.2733754760695,1623.2872643883902
11.0,395130640,0.04227086141012415,267629.0,267638.0,30.39017089875719,1.4995194419109494,780.0,789.0,1599.1642679679435,1599.1767682296854
11.0,395130640,0.05559891426828778,269167.0,269170.0,15.325958252782607,0.8182336755161856,2252.0,2255.0,1601.3004231542893,1601.3045899051003
11.0,395130640,0.2408608148886995,271858.0,271864.0,64.72316146942536,0.9137795967571746,4920.0,4926.0,1605.0379946403978,1605.0463281229247
11.0,395130640,0.055449055363905535,279143.0,279155.0,47.4167556312385,1.5523289475358502,10346.0,10358.0,1615.1561848012705,1615.1728516599212
11.0,395130640,0.02786641423755332,280424.0,280431.0,18.99063564515005,1.2639855897424142,11627.0,11634.0,1616.9353710997186,1616.9450934239774
11.0,395130640,0.13795955022854822,284000.0,284006.0,55.22182829497076,1.0254365464647055,15189.0,15195.0,1621.902080857399,1621.9104142444644
11.0,441000085,,,,,,,,,
11.0,449671564,0.04979631928372008,277276.0,277281.0,17.852030666618504,0.8571581942480166,8493.0,8498.0,1612.5631423890916,1612.5700868703973
11.0,454227159,,,,,,,,,
11.0,454291779,,,,,,,,,
11.0,471012770,,,,,,,,,
12.0,29780677,0.4169954942443561,298716.0,298743.0,481.74369489616487,7.459220731912162,11530.0,11557.0,1642.338993388486,1642.3764940017913
12.0,29780677,0.2803120906337393,299540.0,299544.0,65.3624893413584,2.731241718858288,12338.0,12342.0,1643.4834564070345,1643.4890120519913
12.0,72254026,0.10804162449339504,291251.0,291255.0,36.10007421429411,2.1476063656097817,4931.0,4935.0,1631.975406732442,1631.9809623075214
12.0,142052876,0.0589316782519187,287114.0,287118.0,16.56697055956156,0.6097698680355829,899.0,903.0,1626.2257837513116,1626.2313393407105
12.0,142052876,0.021688593711668425,288454.0,288457.0,6.479760715408079,0.5167515808521673,2238.0,2241.0,1628.0869063929772,1628.0910730849967
12.0,142052876,0.028983417364653933,289265.0,289269.0,9.413037136052491,0.5533820249233051,2969.0,2973.0,1629.2133019627618,1629.218857550297
12.0,167894019,0.07809765825135173,294598.0,294601.0,22.090376720870037,1.4942681879134687,8241.0,8244.0,1636.6190548588168,1636.6232214560305
12.0,167894019,0.7967503003568082,306151.0,306161.0,252.42441271903942,1.9031263131440253,18937.0,18947.0,1652.6646517144306,1652.6785403636798
12.0,190138951,0.10933707968741267,297715.0,297718.0,29.254489705356264,2.5946521011522616,10536.0,10539.0,1640.95334275327,1640.9575093487815
12.0,220429097,,,,,,,,,
12.0,277539431,0.21526841145547992,298143.0,298151.0,121.10659379349087,4.866460328589465,10963.0,10971.0,1641.5449759259525,1641.5560868432794
12.0,277539431,0.2889923528153864,298350.0,298438.0,1960.694105846688,15.604347086386053,11170.0,11258.0,1641.8324709154026,1641.9546910064678
12.0,277539431,0.099785047566622,302744.0,302750.0,59.98446366395192,3.987643776600816,15540.0,15546.0,1647.935134246553,1647.943467408238
12.0,278199738,,,,,,,,,
12.0,358108509,1.5685181300250215,304655.0,304667.0,853.3384061502505,11.749322243982167,17438.0,17450.0,1650.5885577784425,1650.6052246949484
12.0,363217984,,,,,,,,,
12.0,369863567,,,,,,,,,
12.0,388857263,0.05016460390910482,286482.0,286497.0,18.068090243818048,0.09842013111582187,274.0,289.0,1625.3511464026376,1625.3719796116281
12.0,388857263,0.02246826346989783,287556.0,287566.0,7.592066325060034,0.09219127726342284,1347.0,1357.0,1626.8428062463495,1626.8566950809036
12.0,388857263,0.003943601595399082,288100.0,288108.0,2.210059333439679,0.10485354609347322,1890.0,1898.0,1627.5983588626627,1627.6094699299329
12.0,388857263,0.004533704839884134,288948.0,288952.0,1.3650012691078397,0.07154184757319651,2671.0,2675.0,1628.7761316725046,1628.781687202881
12.0,388857263,0.0018458665844596207,289136.0,289140.0,0.7703437020679459,0.0769821185061384,2847.0,2851.0,1629.0372415708239,1629.042797100269
12.0,388857263,0.008199041245894767,289533.0,289538.0,2.190869631250486,0.0721962525909208,3241.0,3246.0,1629.5886277339466,1629.5955721428409
12.0,388857263,0.0093567627018889,290047.0,290050.0,1.5933189550323668,0.05254860224570576,3754.0,3757.0,1630.302512729003,1630.306679371547
12.0,388857263,0.006613152931868038,290414.0,290422.0,2.898021362025033,0.09725869342929763,4121.0,4129.0,1630.8122318981198,1630.8233429397794
12.0,388857263,0.006921348988066178,290488.0,290495.0,3.126394636768827,0.09277754436099532,4195.0,4202.0,1630.9150090314886,1630.9247311922989
12.0,388857263,0.001786011003433785,291086.0,291089.0,0.5893745079573436,0.06654840651847407,4771.0,4774.0,1631.7455590091242,1631.749725646079
12.0,388857263,0.0033003914910898486,291383.0,291386.0,0.8746446707306192,0.0641426382993298,5055.0,5058.0,1632.1580559861857,1632.1622226212776
12.0,388857263,0.004339790081884676,291604.0,291608.0,1.2463899038802362,0.07070429714154115,5271.0,5275.0,1632.4649980691156,1632.4705535808648
12.0,388857263,0.009241699752353227,291790.0,291808.0,7.34332049121168,0.13474398833006665,5456.0,5474.0,1632.7233293386746,1632.7483291352587
12.0,388857263,0.03155295257249868,292177.0,292193.0,18.00033195959261,0.12039982187568245,5843.0,5859.0,1633.2608248190265,1633.2830468473962
12.0,388857263,0.008321064847592874,292678.0,292684.0,2.978940570971673,0.07915677021714505,6344.0,6350.0,1633.9566518326506,1633.9649850870032
12.0,388857263,0.002431454512074493,293136.0,293139.0,0.6482664066244863,0.06474817404968752,6793.0,6796.0,1634.592756685306,1634.596923309689
12.0,388857263,0.002826766435517269,293464.0,293472.0,1.910971917399268,0.10498662792566198,7120.0,7128.0,1635.0483074640892,1635.0594184554575
12.0,388857263,0.002245412664463986,293607.0,293612.0,1.0471345064687956,0.08514344720972163,7259.0,7264.0,1635.2469164124911,1635.2538607804074
12.0,388857263,0.0150723669354611,294181.0,294186.0,3.5822275497832203,0.06749950082884333,7827.0,7832.0,1636.04412943554,1636.0510737960062
12.0,388857263,0.008417221490891745,294439.0,294455.0,10.969147384107204,0.14357127287889224,8085.0,8101.0,1636.4024583445075,1636.4246802857986
12.0,388857263,0.0027224187497740804,294640.0,294647.0,1.5063115946764387,0.09910556372687387,8286.0,8293.0,1636.6816214269998,1636.6913435221536
12.0,388857263,0.002318229157399987,294963.0,294966.0,0.7767189216934159,0.06652048926262848,8608.0,8611.0,1637.1302264995545,1637.1343931085685
12.0,388857263,0.0020651754097431585,295226.0,295230.0,0.948749839981501,0.08981731717102473,8864.0,8867.0,1637.495499068631,1637.5010545426612
12.0,388857263,0.020003180800582054,295365.0,295380.0,17.84861435268632,0.12342918335335105,8979.0,8994.0,1637.6885517462551,1637.7093847633905
12.0,388857263,0.0020213397041084487,295931.0,295938.0,1.3459838695641575,0.10081347757836392,9520.0,9527.0,1638.4746498933841,1638.4843719382452
12.0,388857263,0.002646087947560938,297528.0,297532.0,0.9778581498195684,0.07795312078122793,10353.0,10357.0,1640.692656761612,1640.6982121993217
12.0,388857263,0.03533460417014078,297908.0,297921.0,14.352510245221795,0.10192251571447586,10728.0,10741.0,1641.2204234533838,1641.2384786319913
12.0,388857263,0.005475176860151976,298464.0,298467.0,1.1736771249930211,0.06093322105163805,11284.0,11287.0,1641.9926296069063,1641.9967961870507
12.0,388857263,0.011774221078016732,298736.0,298745.0,5.164640895611332,0.10067453035255168,11556.0,11565.0,1642.3703994973016,1642.3828992354056
12.0,388857263,0.002692385132253561,299325.0,299336.0,2.645297275628763,0.1813500280141854,12145.0,12149.0,1643.1884377730344,1643.203715224406
12.0,388857263,0.01010145826183262,299552.0,299560.0,4.512055795412072,0.09682624427687524,12356.0,12364.0,1643.5037087926971,1643.5148196643884
12.0,388857263,0.0038266708949532546,299919.0,299922.0,1.0239770441297529,0.06519770812760269,12723.0,12726.0,1644.0134199503243,1644.0175865258116
12.0,388857263,0.003385889262766062,299937.0,299940.0,0.9177858745424204,0.06534042519517108,12741.0,12744.0,1644.0384194030164,1644.0425859782724
12.0,388857263,0.008278561495915104,300545.0,300553.0,3.382027721321076,0.09370654754952587,13349.0,13357.0,1644.8828450788708,1644.8939559393882
12.0,388857263,0.0018635515920606414,300666.0,300671.0,0.9815538316077064,0.08593540694967014,13470.0,13475.0,1645.0508968316094,1645.0578411185004
12.0,388857263,0.005804376926643595,300924.0,300930.0,2.4144443748893814,0.08758932525162101,13728.0,13734.0,1645.4092219775598,1645.4175551192216
12.0,388857263,0.013682736432524932,301010.0,301019.0,6.189960101696963,0.1008511644622689,13814.0,13823.0,1645.5286636685055,1645.5411633796014
12.0,388857263,0.0035030381620506645,302015.0,302019.0,1.0839591989756467,0.07340177734277732,14811.0,14815.0,1646.924463878958,1646.9300192989715
12.0,388857263,0.010514064236580193,302219.0,302224.0,2.895789601236473,0.07349561302085596,15015.0,15020.0,1647.207790267989,1647.2147345411436
12.0,388857263,0.02245284178180218,302286.0,302299.0,13.023764594706126,0.1131072193484714,15082.0,15095.0,1647.300843525977,1647.3188986347354
12.0,388857263,0.03176747062587504,302903.0,302919.0,17.85663234810887,0.11667352773873788,15699.0,15715.0,1648.1577664127842,1648.1799880660635
12.0,388857263,0.013082860185744892,302968.0,302976.0,5.1206831855275885,0.09078870810647,15764.0,15772.0,1648.2480418767136,1648.2591527023044
12.0,388857263,0.005421805002129298,303696.0,303700.0,1.6225563124321127,0.07149673901207693,16492.0,16496.0,1649.2591264926373,1649.2646818996118
12.0,388857263,0.0032990545489290928,303805.0,303808.0,0.8602643503603054,0.06343738053949824,16601.0,16604.0,1649.410511320135,1649.414677874669
12.0,388857263,0.002478481203143091,303975.0,303985.0,2.157910408019778,0.11869097789335048,16764.0,16774.0,1649.6466160462628,1649.6605045574142
12.0,388857263,0.014731324142685631,304518.0,304523.0,3.459768072462612,0.06692681897297988,17307.0,17312.0,1650.4007618844546,1650.4077061338598
12.0,388857263,0.011822181953466735,304629.0,304632.0,2.0452145435030427,0.05302208082577418,17418.0,17421.0,1650.5549242077554,1650.5590907567007
12.0,388857263,0.02606983978062627,305117.0,305129.0,14.177224657413511,0.10451437607811384,17906.0,17918.0,1651.2326825124899,1651.2493486922046
12.0,388857263,0.0021516488984811843,305215.0,305219.0,0.8499261999901176,0.07608547544664307,18004.0,18008.0,1651.3687896327365,1651.3743450245777
12.0,388857263,0.0035160485802143704,305322.0,305326.0,1.0353792904758656,0.07201592838848213,18111.0,18115.0,1651.517396352321,1651.522951742997
12.0,388857263,0.012435480994196446,305405.0,305413.0,4.452245612455521,0.08819052677009533,18194.0,18202.0,1651.632670697808,1651.6437814768326
12.0,388857263,0.024326526290469275,305808.0,305825.0,21.14520383329327,0.1338847900827545,18597.0,18614.0,1652.1923758916253,1652.2159862692902
12.0,388857263,0.016833320571601584,306302.0,306308.0,4.120904641718349,0.07073790115693943,19091.0,19097.0,1652.878464989923,1652.8867980447385
12.0,395130640,0.0976635770005838,287172.0,287177.0,27.6314250431134,0.9002672583053433,963.0,968.0,1626.3076491902184,1626.3145936542942
12.0,395130640,0.02082052689358327,289421.0,289425.0,9.327900953702047,0.8833798724610165,3131.0,3135.0,1629.4312688341024,1629.4368244017307
12.0,395130640,0.04724460465325575,291475.0,291480.0,18.93772804103969,0.9339645604663364,5142.0,5147.0,1632.2840502998029,1632.2909947466492
12.0,395130640,0.05165344234554682,291605.0,291628.0,92.26161165378622,1.9751550427151103,5272.0,5295.0,1632.464605908029,1632.4965503593771
12.0,395130640,0.025324158634972616,296227.0,296233.0,13.519653718979724,1.0442115063182436,9814.0,9820.0,1638.8840318095404,1638.8923650690149
12.0,395130640,0.0643995576621319,302191.0,302195.0,18.28306260866616,0.7941827386669409,14987.0,14991.0,1647.1673004205022,1647.1728559234036
12.0,395130640,0.032624097316392715,304178.0,304181.0,8.669860308055704,0.7254197058181441,16967.0,16970.0,1649.9269937912632,1649.931160409823
12.0,395130640,0.5948259830844396,304817.0,304832.0,298.01501504986686,1.2195783926767227,17606.0,17621.0,1650.8144831636655,1650.8353162380786
12.0,395130640,0.018811917156685176,305203.0,305206.0,5.925689774556051,0.746663313494842,17992.0,17995.0,1651.350587458589,1651.3547540710972
12.0,449671564,0.03922135934514226,304897.0,304900.0,10.458472364765603,0.7494162303935046,17686.0,17689.0,1650.9253772247048,1650.9295438132299
12.0,454227159,,,,,,,,,
12.0,0000000454291779,0.8104547598071874,287777,287784,584.7002755651959,29.914267309528746,1568,1575,1627.1479532586068,1627.1576754627254
