campaign,tic,cstart,energy,st,real
      12,   395130640,      298778,   1.5157173e+32,       6,      -1
      12,   395130640,      299049,   3.1505913e+32,       6,      -1
      12,   395130640,      299075,   5.4556540e+32,       6,      -1
      12,   395130640,      299344,   1.0698852e+32,       6,      -1
      12,   395130640,      299657,   7.4349154e+32,       6,      -1
      12,   395130640,      299938,   1.1258792e+32,       6,      -1
      12,   395130640,      299945,   3.7078946e+32,       6,      -1
      12,   395130640,      299966,   1.8046317e+32,       6,      -1
      12,   395130640,      300228,   1.8357549e+32,       6,      -1
      12,   395130640,      300244,   1.0625436e+32,       6,      -1
      12,   395130640,      300252,   1.1370602e+32,       6,      -1
      12,   395130640,      300273,   1.5334021e+32,       6,      -1
      12,   395130640,      300522,   1.0577157e+32,       6,      -1
      12,   395130640,      300536,   2.6730600e+32,       6,      -1
      12,   395130640,      300812,   1.0423460e+32,       6,      -1
      12,   395130640,      301123,   3.6264183e+32,       6,      -1
      12,   395130640,      301141,   2.4784562e+32,       6,      -1
      12,   395130640,      301154,   2.9213677e+32,       6,      -1
      12,   395130640,      301400,   2.7158937e+33,       6,      -1
      12,   395130640,      301469,   1.5737999e+32,       6,      -1
      12,   395130640,      301710,   1.2799930e+32,       6,      -1
      12,   395130640,      301718,   1.6340296e+32,       6,      -1
      12,   395130640,      301726,   5.9227666e+32,       6,      -1
      12,   395130640,      301748,   1.9421039e+32,       6,      -1
      12,   395130640,      301773,   4.2939572e+32,       6,      -1
      12,   395130640,      302028,   8.8766656e+32,       6,      -1
      12,   395130640,      302191,   2.7165392e+32,       6,       1
      12,   395130640,      302326,   1.1931426e+32,       6,      -1
      12,   395130640,      302379,   1.0420235e+32,       6,      -1
      12,   395130640,      302610,   1.1300009e+32,       6,      -1
      12,   395130640,      302645,   1.4050937e+32,       6,      -1
      12,   395130640,      302898,   1.0387638e+32,       6,      -1
      12,   395130640,      302911,   1.0884866e+32,       6,      -1
      12,   395130640,      302928,   6.3232567e+32,       6,      -1
      12,   395130640,      303214,   2.0527359e+32,       6,      -1
      12,   395130640,      303225,   1.1925045e+32,       6,      -1
      12,   395130640,      303512,   1.1617284e+32,       6,      -1
      12,   395130640,      303537,   1.1753646e+32,       6,      -1
      12,   395130640,      303805,   1.4163635e+32,       6,      -1
      12,   395130640,      304109,   2.1225101e+32,       6,      -1
      12,   395130640,      304178,   1.9156254e+32,       6,      -1
      12,   395130640,      304402,   1.0173787e+32,       6,      -1
      12,   395130640,      304701,   1.4748852e+32,       6,      -1
      12,   395130640,      304717,   1.0468643e+32,       6,      -1
      12,   395130640,      304817,   5.5146880e+33,       6,       1
      12,   395130640,      305304,   1.6235155e+32,       6,      -1
      12,   395130640,      305874,   1.0241491e+32,       6,      -1
      12,   395130640,      305890,   1.3864614e+32,       6,      -1
      12,   395130640,      305906,   1.4418953e+32,       6,      -1
      12,   395130640,      306190,   3.8850874e+32,       6,      -1
      12,   449671564,      304897,   5.4764833e+32,       6,       1
      12,   454291779,      287776,       0.0000000,       0,       1
      12,   454291779,      287801,       0.0000000,       0,      -1
