Campaign,TIC,ampl_rec,cstart,cstop,ed_rec,ed_rec_err,istart,istop,tstart,tstop
3.0,29928567,0.03631353378295898,125572.0,125611.0,96.39390633794693,2.180504413166785,10382.0,10419.0,1401.8661840349594,1401.920350448541
3.0,29928567,0.039444923400878906,125615.0,125645.0,89.89389940423284,1.92949336826206,10423.0,10453.0,1401.925905978056,1401.9675724454569
3.0,29928567,0.02867710590362549,125736.0,125744.0,15.817671691635391,0.9227266255656054,10541.0,10549.0,1402.0939607124592,1402.1050717672986
3.0,29928567,0.02912735939025879,125748.0,125754.0,14.290607887652447,0.8678333743676441,10553.0,10559.0,1402.11062729495,1402.1189605857294
3.0,29928567,0.035816550254821784,125759.0,125798.0,118.38211020603798,2.2180472833866194,10564.0,10603.0,1402.1259049949454,1402.1800713829157
3.0,29928567,0.02960681915283203,125802.0,125812.0,23.85262430672393,1.1197583249566905,10607.0,10617.0,1402.1856269096356,1402.1995157262052
3.0,29928567,0.024543046951293945,125912.0,125921.0,19.05998732695768,1.0740427082830033,10716.0,10725.0,1402.3384038723325,1402.3509038036136
3.0,29928567,0.0312192440032959,125932.0,125968.0,85.01428022875002,2.1407769165931128,10736.0,10771.0,1402.3661814970885,1402.416181218947
3.0,29928567,0.027969956398010254,126115.0,126118.0,6.456160312775473,0.5908436653228956,10918.0,10921.0,1402.620346703577,1402.624513345475
3.0,29928567,0.0456688404083252,126222.0,126313.0,286.30050975970687,3.3418249544034366,11009.0,11100.0,1402.7689569088934,1402.8953449970832
3.0,29928567,0.023302078247070312,126391.0,126398.0,15.026907986899605,0.9532288483116276,11178.0,11185.0,1403.003677622151,1403.0133997795926
3.0,29928567,0.04858732223510742,126405.0,126476.0,233.2851643824164,2.9518720024441736,11192.0,11263.0,1403.0231219374994,1403.121732383239
3.0,29928567,0.05189597606658936,126551.0,126629.0,245.401656443348,3.0711732229256237,11337.0,11415.0,1403.2258983286904,1403.334230893222
3.0,29928567,0.024471044540405273,126634.0,126637.0,7.4858702104701225,0.6275462366226245,11420.0,11423.0,1403.3411752875365,1403.345341924311
3.0,29928567,0.017232537269592285,126718.0,126724.0,10.28910652440791,0.8855809284126365,11504.0,11510.0,1403.457841102335,1403.4661743740216
3.0,29928567,0.05528593063354492,126730.0,126801.0,215.0659311269777,2.9189045979506965,11516.0,11586.0,1403.4745076452446,1403.5731180160114
3.0,29928567,0.022208809852600098,126889.0,126898.0,17.92163611042753,1.0377060874379536,11672.0,11681.0,1403.6953392979262,1403.7078392003355
3.0,29928567,0.04130399227142334,126902.0,126959.0,174.40986639326155,2.737606227214424,11685.0,11739.0,1403.7133947126206,1403.7925607545346
3.0,29928567,0.037511587142944336,127060.0,127126.0,159.12133008388696,2.8091986511442144,11840.0,11905.0,1403.9328373999194,1404.0245033093186
3.0,29928567,0.0371779203414917,127221.0,127267.0,122.57545396086631,2.3779218495578642,11999.0,12045.0,1404.15644663971,1404.2203349793008
3.0,29928567,0.03384280204772948,127271.0,127288.0,40.285570604869534,1.507471122653207,12049.0,12064.0,1404.2258904869295,1404.2495013929538
3.0,29928567,0.0484241247177124,127705.0,127776.0,216.6356855722448,3.027450732307984,12460.0,12530.0,1404.8286627535665,1404.9272729087336
3.0,29928567,0.07011163234710692,127794.0,127799.0,20.130275209766246,0.7136565757569956,12548.0,12553.0,1404.9522726641912,1404.9592170403446
3.0,29928567,0.017650127410888672,127844.0,127847.0,5.488646155343809,0.6264916570502627,12598.0,12601.0,1405.0217164238659,1405.0258830489993
3.0,29928567,0.018004536628723145,127853.0,127856.0,5.6046022591285505,0.6287808921794569,12607.0,12610.0,1405.0342162997324,1405.0383829248667
3.0,29928567,0.04364347457885742,127860.0,127928.0,196.87322355610848,2.862422628983857,12614.0,12682.0,1405.043938425044,1405.1383819229475
3.0,29928567,0.024010419845581055,127932.0,127937.0,11.46232948505317,0.8563453698566365,12686.0,12690.0,1405.1439374226595,1405.1508817969507
3.0,29928567,0.016191601753234863,127942.0,127945.0,5.594988045993123,0.6332452639419391,12695.0,12698.0,1405.1578261712423,1405.1619927954446
3.0,29928567,0.03894305229187012,128014.0,128101.0,254.4636223584341,3.2829034750759694,12767.0,12854.0,1405.2578251511627,1405.3786572320716
3.0,29928567,0.04034543037414552,128176.0,128183.0,17.11756195640651,0.8927607729950741,12929.0,12936.0,1405.4828228012702,1405.4925449205277
3.0,29928567,0.04753482341766357,128188.0,128262.0,218.10278491954955,3.0371469934440123,12941.0,13013.0,1405.4994892910931,1405.602265968018
3.0,29928567,0.03841233253479004,128349.0,128419.0,191.40518679291776,2.924184808776229,13099.0,13168.0,1405.7230979869935,1405.8203191367306
3.0,29928567,0.029995441436767575,128540.0,128547.0,20.303977067345144,0.9509461605835228,13288.0,13295.0,1405.9883728066384,1405.998094918445
3.0,29928567,0.03648197650909424,128552.0,128579.0,68.70527417992946,1.7787127797440885,13300.0,13327.0,1406.0050392838884,1406.0425388570047
3.0,38314290,,,,,,,,,
3.0,70555405,,,,,,,,,
3.0,77111651,1.4479410648345947,125488.0,125526.0,1275.2307372442967,4.9927490775560575,10297.0,10335.0,1401.7481117206055,1401.800889221192
3.0,77111651,0.2468785047531128,128374.0,128379.0,84.05107883071375,2.2838831823516794,13123.0,13128.0,1405.7564132946313,1405.7633576658955
3.0,140478472,0.08764207363128662,119271.0,119277.0,32.728601117551285,1.5981345619098195,5047.0,5053.0,1393.114098642636,1393.1224319101325
3.0,142052876,0.015080571174621582,118491.0,118496.0,6.780965748053218,0.4981478225142736,4305.0,4310.0,1392.0259817995059,1392.0329261247284
3.0,142052876,0.0228193998336792,120344.0,120349.0,10.025217699625431,0.6153329217899874,6112.0,6117.0,1394.5995466476943,1394.6064909584811
3.0,142052876,0.04604506492614746,122174.0,122187.0,24.040446928871308,0.7067795014159169,7034.0,7047.0,1397.1411635704223,1397.159218814946
3.0,142052876,0.03818535804748535,126374.0,126394.0,47.762591969011666,0.939321676625932,11153.0,11173.0,1402.974407118136,1403.002184481423
3.0,167894019,0.13512659072875974,118408.0,118413.0,34.639328625039866,1.0913435560378837,4223.0,4228.0,1391.9103233533222,1391.9172678595694
3.0,167894019,0.03524720668792725,127182.0,127185.0,10.960871695758096,1.0142667937583836,11960.0,11963.0,1404.0965626619113,1404.1007293800612
3.0,167894019,0.3930191993713379,127750.0,127772.0,277.0571897823912,2.082936916355988,12505.0,12526.0,1404.8854611996564,1404.9160171247968
3.0,180724005,0.20001006126403809,116506.0,116512.0,64.58995172941407,2.820618335628541,2360.0,2366.0,1389.273726862175,1389.2820600900902
3.0,180724005,0.07781267166137695,119468.0,119471.0,23.21010700445332,2.2998069144792392,5243.0,5246.0,1393.387553634761,1393.391720229626
3.0,180724005,0.16538667678833008,124183.0,124187.0,56.138356790274756,3.2757754373410934,9025.0,9028.0,1399.9360319618686,1399.9415873740365
3.0,220429097,0.2054471969604492,124646.0,124649.0,45.31456334971404,2.567790465401598,9482.0,9485.0,1400.5759510727344,1400.5801177743524
3.0,220429097,0.07734739780426025,124661.0,124666.0,39.83675859549266,3.5888824058118978,9497.0,9502.0,1400.5967845805926,1400.6037290830566
3.0,248350761,,,,,,,,,
3.0,308243298,,,,,,,,,
3.0,344297533,,,,,,,,,
3.0,369555560,0.18060922622680664,125109.0,125112.0,49.796345781718244,2.6805713506052435,9921.0,9924.0,1401.223408163628,1401.2275748553507
4.0,29780677,0.08259081840515138,133574.0,133584.0,64.36272276286115,3.180337299197648,1471.0,1481.0,1412.9753756321231,1412.9892643278529
4.0,29780677,0.04737365245819092,147201.0,147205.0,20.661378626519557,2.090093101349584,12265.0,12269.0,1431.9014628755178,1431.9070183389533
4.0,29780677,0.10650885105133057,150497.0,150500.0,28.565984534243395,2.1202894197725835,15548.0,15551.0,1436.4791598672398,1436.4833264526403
4.0,35858101,,,,,,,,,
4.0,44892011,0.26111435890197754,136814.0,136820.0,166.80202270919028,8.056181622907625,4645.0,4651.0,1417.4785479460395,1417.4868814719794
4.0,121024099,,,,,,,,,
4.0,141306513,0.2259882688522339,134304.0,134312.0,101.4057448311068,3.2896037820138515,2175.0,2183.0,1413.9939587220351,1414.0050700190168
4.0,141306513,0.498623251914978,142823.0,142832.0,196.4587332762123,3.2154520091017544,7903.0,7912.0,1425.825984621371,1425.8384846266931
4.0,141306513,0.20467054843902588,146867.0,146872.0,69.15937334820327,2.6076568707960965,11920.0,11925.0,1431.4426134586292,1431.449557813829
4.0,142052876,0.01416611671447754,132482.0,132485.0,4.230361230667935,0.3915997192236969,387.0,390.0,1411.457603834506,1411.4617704403722
4.0,142052876,0.03880393505096436,133576.0,133589.0,28.6734081442006,0.7669095442618635,1473.0,1486.0,1412.9770273690576,1412.9950826860215
4.0,142052876,0.03366255760192871,133672.0,133676.0,9.765844638010474,0.4321930068463212,1569.0,1573.0,1413.1103589441711,1413.115914426653
4.0,142052876,0.017513275146484375,136013.0,136017.0,6.645472455165282,0.4504774791609836,3879.0,3883.0,1416.3617064215814,1416.3672619077315
4.0,142052876,0.014464020729064941,136140.0,136146.0,8.876842317170585,0.5651607060447882,4006.0,4012.0,1416.5380931073637,1416.5464263366748
4.0,142052876,0.02093517780303955,136266.0,136285.0,29.789157306339032,0.9906167081836559,4132.0,4151.0,1416.713090923454,1416.7394794831778
4.0,142052876,0.02490532398223877,136649.0,136652.0,5.868729011761626,0.3767754096261513,4483.0,4486.0,1417.2450287375243,1417.2491953522974
4.0,142052876,0.013582825660705566,143599.0,143604.0,7.024283513672197,0.5124099360775831,8689.0,8694.0,1426.8976811132882,1426.9046254871148
4.0,142052876,0.017672181129455566,146734.0,146740.0,8.739242972893411,0.5453699503186308,11797.0,11803.0,1431.2518061115984,1431.2601393680366
4.0,142944290,,,,,,,,,
4.0,143029977,,,,,,,,,
4.0,167894019,,,,,,,,,
4.0,170675902,0.20883560180664065,148515.0,148525.0,140.84385391441575,4.112609574218686,13566.0,13576.0,1433.7297645814965,1433.7436535605834
4.0,278199738,,,,,,,,,
4.0,279482950,0.3076281547546387,132727.0,132735.0,113.73589181212141,4.066238678675648,632.0,640.0,1411.8028276086611,1411.8139391473223
4.0,279482950,0.8948757648468018,134409.0,134415.0,254.6799600604897,3.333295707922871,2278.0,2284.0,1414.1390213515285,1414.1473549566288
4.0,279482950,1.4589741230010986,136554.0,136564.0,345.03644971342993,3.5096219638489936,4396.0,4404.0,1417.1182759309604,1417.1321651889778
4.0,293561794,0.2160770893096924,135675.0,135682.0,60.14151739170751,1.5898004553955034,3541.0,3548.0,1415.898618822386,1415.9083409500265
4.0,293561794,0.07933878898620605,135692.0,135696.0,24.18937038664807,1.4616546210518453,3558.0,3562.0,1415.9222297032666,1415.927785204842
4.0,293561794,0.04269886016845703,135701.0,135708.0,29.35196283971428,2.050154686260381,3567.0,3574.0,1415.9347295809964,1415.9444517081713
4.0,293561794,0.1189422607421875,144287.0,144306.0,127.03868212801405,3.14497944612706,9353.0,9372.0,1427.8595147082935,1427.8859028349536
4.0,293561794,0.06730914115905763,146741.0,146744.0,18.659536343791498,1.2765532560897714,11794.0,11797.0,1431.2677374131051,1431.2719039302049
4.0,293561794,0.14232385158538818,147808.0,147813.0,45.43798114234442,1.5149608019645089,12861.0,12866.0,1432.7496268526609,1432.756571030444
4.0,293561794,0.16981613636016846,148029.0,148053.0,206.94461350380192,3.270695422487168,13082.0,13106.0,1433.0565594356103,1433.0898914713669
4.0,293561794,0.05773687362670898,148968.0,148972.0,20.882741233531505,1.4857893425052062,14008.0,14012.0,1434.3606740722587,1434.3662294010742
4.0,308243298,,,,,,,,,
4.0,328254412,0.2217642068862915,133333.0,133336.0,48.63399117559114,2.6034701675825307,1230.0,1233.0,1412.6455014721125,1412.6496682518455
4.0,328254412,0.10806155204772948,136253.0,136257.0,38.0475671593989,3.1923386137963634,4119.0,4123.0,1416.7011457697158,1416.7067014207694
4.0,328254412,0.3920729160308838,137225.0,137249.0,418.57143493218285,7.377015695843196,5056.0,5080.0,1418.0511671282254,1418.0845009418747
4.0,328254412,0.20463526248931885,140253.0,140256.0,49.24971250103329,2.6759079421647747,6122.0,6125.0,1422.2567674941245,1422.2609341937641
4.0,328254412,0.15232598781585693,147273.0,147277.0,45.630541614244706,3.1167566960385624,12326.0,12330.0,1432.006792952129,1432.012348459293
4.0,328254412,0.3829907178878784,148745.0,148772.0,463.0429885570112,7.497895164782345,13785.0,13812.0,1434.0512154067435,1434.0887149281778
4.0,328254412,0.06809556484222412,148777.0,148780.0,21.94472189704898,2.8431143465559767,13817.0,13820.0,1434.0956592838434,1434.0998258968696
4.0,328401671,,,,,,,,,
4.0,365369408,,,,,,,,,
4.0,406479664,0.18496108055114746,140496.0,140499.0,46.01650977273673,3.4567448899402637,6365.0,6368.0,1422.5932053958081,1422.5973720875306
4.0,406479664,0.10765469074249268,146293.0,146298.0,48.426816290442545,3.66457072543191,11357.0,11362.0,1430.6446278172925,1430.6515722367542
4.0,420001446,0.022339344024658203,135484.0,135487.0,7.185479956741638,0.6856181164370834,3350.0,3353.0,1415.6333274889816,1415.6374941676654
4.0,420001446,0.0626760721206665,144463.0,144467.0,13.906231719832547,0.6581625704197804,9529.0,9533.0,1428.1040828079183,1428.109638266188
4.0,420001446,0.04556703567504883,145198.0,145201.0,9.596067655101272,0.6128073468930748,10264.0,10267.0,1429.124897108876,1429.129063693031
4.0,420001446,0.03837263584136963,147741.0,147744.0,10.012066585152976,0.6586428192137018,12794.0,12797.0,1432.6567587047823,1432.6609252596006
4.0,441519239,0.09124934673309326,132475.0,132478.0,30.64173133415284,3.5034721859060536,380.0,383.0,1411.4532584608762,1411.4574252350214
5.0,29780677,,,,,,,,,
5.0,44892011,,,,,,,,,
5.0,77842052,,,,,,,,,
5.0,77959225,,,,,,,,,
5.0,117733072,,,,,,,,,
5.0,117733581,0.14676666259765625,154815.0,154824.0,76.8244454534692,2.3688098188260107,3219.0,3228.0,1442.4808091105742,1442.4933092197389
5.0,117733581,0.2437911033630371,158786.0,158790.0,74.73178743172791,1.5537995849699842,7174.0,7178.0,1447.9961038217316,1448.0016593633545
5.0,117733581,0.07771563529968263,158956.0,158959.0,23.075223826485953,1.4657084959184556,7344.0,7347.0,1448.2322142785442,1448.2363809325489
5.0,117733581,0.8009169101715088,163308.0,163317.0,193.303618000669,1.6794182507686222,10702.0,10711.0,1454.276639405177,1454.289139327146
5.0,117733581,0.11324524879455565,168973.0,168976.0,21.36636634775568,1.2449836637054557,16346.0,16349.0,1462.1445809376444,1462.1487475106244
5.0,117733581,0.2007068395614624,170278.0,170284.0,79.8968027349673,3.3887798527631627,17643.0,17649.0,1463.957037525705,1463.9653706595584
5.0,142052876,0.0343017578125,152009.0,152014.0,12.869285260676756,0.6923414177689194,423.0,428.0,1438.5781208070373,1438.5850651916332
5.0,142052876,0.019201159477233887,159470.0,159473.0,5.883342830121447,0.5662433827560724,7858.0,7861.0,1448.9405587769638,1448.9447254180473
5.0,142052876,0.029478669166564938,164326.0,164336.0,23.631934024968878,1.0104277456440516,11712.0,11722.0,1455.6849711579418,1455.6988600209631
5.0,142052876,0.03354525566101073,167643.0,167649.0,16.499899552968607,0.7612644733040945,15022.0,15028.0,1460.2919089686973,1460.3002422917264
5.0,167894019,0.23925161361694336,154531.0,154538.0,85.71817126032207,3.1937567969819924,2935.0,2942.0,1442.0818089405213,1442.0915313273908
5.0,167894019,0.2584713697433472,168320.0,168325.0,66.84557297181746,2.5663262551882,15694.0,15699.0,1461.2334888446908,1461.2404333845843
5.0,170675902,0.09727561473846437,167127.0,167130.0,25.45641037499811,2.2023358986251242,14504.0,14507.0,1459.579629775471,1459.5837963579984
5.0,220429097,,,,,,,,,
5.0,279482950,0.44038641452789307,159134.0,159139.0,136.65194460564442,4.293650623407327,7522.0,7527.0,1448.4795559578185,1448.4865002641245
5.0,279482950,0.3498929738998413,162470.0,162475.0,124.7034460100312,4.513485023796966,9864.0,9869.0,1453.1128011097655,1453.119745411881
5.0,284678097,,,,,,,,,
5.0,298907057,0.2040492296218872,152060.0,152064.0,50.203367089026344,2.6067265877414765,474.0,478.0,1438.6548294873915,1438.6603851864081
5.0,298907057,0.4809722900390625,154621.0,154643.0,431.39055240301343,5.737106790067253,3025.0,3047.0,1442.211846745107,1442.242402781197
5.0,298907057,1.3534574508666992,157525.0,157532.0,252.34323717438645,2.4041928014550957,5920.0,5927.0,1446.2452251744926,1446.2549474618563
5.0,298907057,0.3627468347549439,158170.0,158175.0,87.84997207995062,2.6936636895722708,6558.0,6563.0,1447.1410636441449,1447.1480081213488
5.0,298907057,0.9786505699157716,161374.0,161403.0,1129.6028426587472,6.511074007536122,8766.0,8795.0,1451.5910739297733,1451.6313519766238
5.0,298907057,14.149127006530762,162283.0,162325.0,6109.122458252958,6.172381377109714,9675.0,9717.0,1452.8535798336575,1452.9119133082465
5.0,298907057,0.12982892990112305,164968.0,164971.0,33.67861866363913,2.5091736938664,12353.0,12356.0,1456.5827366968563,1456.5869033336326
5.0,298907057,0.2707040309906006,166380.0,166386.0,91.5630306749382,3.1972426132365697,13758.0,13764.0,1458.5438293386378,1458.5521625754025
5.0,298907057,1.6298384666442869,166606.0,166625.0,694.4893557835093,4.192513778756969,13984.0,14003.0,1458.8577144813046,1458.8841030456895
5.0,332623751,0.21750462055206304,166808.0,166812.0,47.984253736134654,1.886849442784888,14188.0,14192.0,1459.1378199107196,1459.1433753196293
5.0,396862832,0.4016309976577759,159302.0,159310.0,114.79947782747222,1.8215550469560664,7690.0,7698.0,1448.713744250242,1448.7248552682956
5.0,396862832,0.3744752407073975,168629.0,168637.0,115.0932956070016,1.870352045593804,16002.0,16010.0,1461.6677079077872,1461.6788186864908
5.0,401945077,,,,,,,,,
5.0,416744592,0.2876619100570679,163856.0,163915.0,1417.5701582494837,16.01795660109693,11243.0,11302.0,1455.0385855188335,1455.1205276540345
6.0,29780677,0.771877646446228,174255.0,174266.0,415.34062038646965,5.3975029901304685,859.0,870.0,1469.4758277756375,1469.4911053307285
6.0,29780677,0.1608210802078247,174752.0,174755.0,39.23370781567667,3.0272741759886785,1356.0,1359.0,1470.1660954850538,1470.1702620908927
6.0,29780677,0.5295799970626831,184815.0,184819.0,130.52226836277796,3.139042007260355,10588.0,10592.0,1484.1422855730955,1484.1478410597706
6.0,53603145,,,,,,,,,
6.0,77959225,,,,,,,,,
6.0,130414729,,,,,,,,,
6.0,142052876,0.01888835430145264,174761.0,174764.0,5.115508055043126,0.4596321305249767,1365.0,1368.0,1470.1780169417236,1470.1821836192444
6.0,142052876,0.061247587203979485,178287.0,178297.0,29.31839487615261,0.7287003684938003,4863.0,4873.0,1475.0752530292734,1475.0891419544619
6.0,142052876,0.028538823127746582,182414.0,182423.0,18.546278287671658,0.7809571960998705,8195.0,8204.0,1480.8072144384807,1480.8197145138863
6.0,142052876,0.050082921981811516,184207.0,184210.0,8.696909503849678,0.37731814952059706,9981.0,9984.0,1483.297508122581,1483.3016748169823
6.0,144776281,,,,,,,,,
6.0,156735150,0.12428903579711915,184071.0,184087.0,104.21341626077142,2.8980286990248643,9847.0,9863.0,1483.1150633420675,1483.1372852887696
6.0,156735150,0.06840014457702638,187004.0,187008.0,25.8611690325927,1.5531166720324558,12773.0,12777.0,1487.1886039453855,1487.1941593771132
6.0,167894019,,,,,,,,,
6.0,220146061,0.5916677713394165,182728.0,182791.0,2862.283707774431,20.952412735043787,8514.0,8570.0,1481.249791718444,1481.33729229541
6.0,220429097,,,,,,,,,
6.0,388903843,0.0008994340896606445,173399.0,173427.0,1.1029958923222551,0.026107612329235332,11.0,39.0,1468.2922098436754,1468.3310987332948
6.0,388903843,0.000827789306640625,173432.0,173502.0,3.667230035262332,0.05212173034867336,44.0,107.0,1468.3380431774362,1468.4352653837866
6.0,388903843,0.0005780458450317383,173506.0,173521.0,0.4900215453121248,0.020406298519204044,111.0,126.0,1468.4408209379815,1468.4616542643555
6.0,388903843,0.0007551908493041992,173535.0,173546.0,0.3795860580389032,0.016197364522701367,140.0,151.0,1468.4810987017127,1468.4963764734257
6.0,388903843,0.0005450248718261719,173562.0,173571.0,0.28605922951148344,0.015055671284128382,167.0,176.0,1468.5185986855536,1468.5310986792351
6.0,388903843,0.0004184246063232422,173583.0,173589.0,0.19074429975805,0.013196577837295187,188.0,194.0,1468.5477653371668,1468.556098666133
6.0,388903843,0.0005247592926025392,173602.0,173610.0,0.2689646017435088,0.014614451209477419,207.0,215.0,1468.5741542107517,1468.5852653149527
6.0,388903843,0.0003714561462402344,173618.0,173650.0,0.9368269895041036,0.03064898086794935,223.0,255.0,1468.5963764191545,1468.6408208317691
6.0,388903843,0.0004097223281860352,173690.0,173697.0,0.2291677387698509,0.014324185003149857,295.0,302.0,1468.6963763406693,1468.7060985544592
6.0,388903843,0.0008573532104492188,173708.0,173713.0,0.2549312031797069,0.01102521229471484,313.0,318.0,1468.7213763177883,1468.7283207554115
6.0,388903843,0.00023984909057617188,173809.0,173812.0,0.07813443133332497,0.009601134343366515,414.0,417.0,1468.8616539383083,1468.865820599299
6.0,388903843,0.00022935867309570312,173829.0,173832.0,0.07547369101674306,0.009628765524198323,434.0,437.0,1468.889431679021,1468.8935983404772
6.0,388903843,0.00028598308563232416,175882.0,175885.0,0.08678846057782863,0.009499408345234295,2473.0,2476.0,1471.7408075418502,1471.744974176298
6.0,388903843,0.00031411647796630865,176489.0,176493.0,0.13146273819397258,0.01102032843254598,3076.0,3080.0,1472.583855801437,1472.5894113034788
6.0,388903843,0.0004845857620239258,176555.0,176558.0,0.12408135058460346,0.009143462155945352,3142.0,3145.0,1472.6755215800104,1472.6796882060764
6.0,388903843,0.00020754337310791016,176834.0,176837.0,0.07311266366367697,0.009586973642395791,3421.0,3424.0,1473.0630176202094,1473.0671842425504
6.0,388903843,0.0002613067626953125,176906.0,176911.0,0.12445314308806488,0.01225668398094776,3493.0,3498.0,1473.1630165438141,1473.1699609125187
6.0,388903843,0.00020122528076171875,177332.0,177335.0,0.0692931305972273,0.009569186238576423,3919.0,3922.0,1473.7546763816122,1473.7588429974335
6.0,388903843,0.00025594234466552734,178406.0,178410.0,0.10455444556414052,0.010962156278258141,4983.0,4987.0,1475.2463222337924,1475.2518777023074
6.0,388903843,0.00031411647796630865,178479.0,178483.0,0.11408146447262267,0.010851603989837371,5056.0,5060.0,1475.3477095146266,1475.3532649812785
6.0,388903843,0.0002664327621459961,178495.0,178505.0,0.2639537367567009,0.017294387251725732,5072.0,5082.0,1475.3699313812344,1475.3838200469324
6.0,388903843,0.00022900104522705078,178688.0,178691.0,0.07856238027697947,0.009562896965851973,5265.0,5268.0,1475.6379825480042,1475.6421491451983
6.0,388903843,0.00027871131896972656,178699.0,178702.0,0.0882181717469166,0.009469098264641698,5276.0,5279.0,1475.653260070121,1475.657426667316
6.0,388903843,0.00029790401458740234,179059.0,179071.0,0.31354816951197506,0.01801031327604847,5636.0,5648.0,1476.1532513903271,1476.169917757222
6.0,388903843,0.00026679039001464844,179078.0,179081.0,0.09249520567662373,0.009573254355493364,5655.0,5658.0,1476.1796398043052,1476.183806395912
6.0,388903843,0.00035250186920166016,179441.0,179445.0,0.11641280956099465,0.010699684471860704,6018.0,6022.0,1476.6837971093628,1476.6893525592504
6.0,388903843,0.00022518634796142578,179631.0,179634.0,0.0747571077403677,0.00965266893402877,6208.0,6211.0,1476.9476809543705,1476.9518475417865
6.0,388903843,0.0002989768981933594,179662.0,179667.0,0.14719683098422465,0.012403859656861672,6239.0,6244.0,1476.9907356882086,1476.9976800005688
6.0,388903843,0.0004301071166992188,179674.0,179683.0,0.3030051772473481,0.016435615543010786,6251.0,6260.0,1477.0074020374075,1477.0199017996554
6.0,388903843,0.0004652738571166992,180491.0,180519.0,0.9242438952896794,0.0295556241239924,6279.0,6307.0,1478.1421079194774,1478.1809964058327
6.0,388903843,0.0006334781646728518,180529.0,180732.0,8.49103971426544,0.07718702167119414,6317.0,6518.0,1478.1948851506945,1478.4768265985424
6.0,388903843,0.0002994537353515625,180792.0,180795.0,0.09438408964813404,0.009513205280416395,6578.0,6581.0,1478.5601590081042,1478.5643256281164
6.0,388903843,0.001283407211303711,180921.0,180954.0,1.1381729735115815,0.026471123408970468,6704.0,6737.0,1478.7393236188125,1478.7851564100781
6.0,388903843,0.00034797191619873047,182808.0,182811.0,0.10416786425946968,0.009460434283237108,8584.0,8587.0,1481.3601161564745,1481.3642827438907
6.0,388903843,0.00022673606872558594,182914.0,182917.0,0.07641644388400337,0.009539204547523465,8690.0,8693.0,1481.5073355584866,1481.5115021445065
6.0,388903843,0.00026309490203857416,182965.0,182969.0,0.10775832505977156,0.010997746077640973,8741.0,8745.0,1481.5781675166222,1481.5837229637161
6.0,388903843,0.0003142356872558594,183070.0,183076.0,0.1621452563404855,0.013271782371415821,8846.0,8852.0,1481.7239979821231,1481.7323311499704
6.0,388903843,0.0002466440200805664,183364.0,183367.0,0.08096527372346429,0.009511082342725576,9140.0,9143.0,1482.1323230241035,1482.1364896045345
6.0,388903843,0.0004249811172485352,183412.0,183425.0,0.4839032738952955,0.01944753168485957,9188.0,9201.0,1482.1989883012234,1482.2170434784355
6.0,388903843,0.0003038644790649413,183478.0,183481.0,0.09516991552153088,0.009469133964603008,9254.0,9257.0,1482.2906530404418,1482.2948196190107
6.0,388903843,0.0003662109375,183485.0,183497.0,0.4010210928227256,0.01884662083070875,9261.0,9273.0,1482.3003750572575,1482.3170413710654
6.0,388903843,0.00034821033477783203,183504.0,183512.0,0.2411648040359147,0.015369287767607947,9280.0,9288.0,1482.3267633874154,1482.3378742625116
6.0,388903843,0.00022399425506591802,183670.0,183673.0,0.07601573000349582,0.009557231365339362,9446.0,9449.0,1482.5573139938585,1482.5614805700989
6.0,388903843,0.0002624988555908203,184089.0,184092.0,0.08258152442238043,0.009487587614766544,9865.0,9868.0,1483.139245423646,1483.1434119942985
6.0,388903843,0.00030517578125,184114.0,184118.0,0.12948691477810215,0.010969081695683728,9890.0,9894.0,1483.1739668457494,1483.1795222732853
6.0,388903843,0.0002601146697998047,184164.0,184174.0,0.2672848583360139,0.017429217516648655,9940.0,9950.0,1483.2434096825034,1483.2572982485508
6.0,388903843,0.0002357959747314453,185047.0,185051.0,0.10380953856119568,0.011051651427522943,10816.0,10820.0,1484.4697684690154,1484.4753238811857
6.0,388903843,0.0002342462539672852,185078.0,185081.0,0.07477089555422545,0.009573119678620684,10847.0,10850.0,1484.5128229094882,1484.5169894680332
6.0,388903843,0.00022208690643310547,185108.0,185111.0,0.07467076185748311,0.009585727195476134,10877.0,10880.0,1484.5544884930773,1484.558655051622
6.0,388903843,0.00029814243316650385,185338.0,185347.0,0.27290568378033164,0.01652100867379675,11107.0,11116.0,1484.8739245128513,1484.8864241787087
6.0,388903843,0.00025129318237304693,185412.0,185416.0,0.11390856452565855,0.0111113831528631,11181.0,11185.0,1484.9766995339135,1484.9822549400299
6.0,388903843,0.00031685829162597656,185420.0,185429.0,0.2288184475645885,0.015916153860864528,11189.0,11198.0,1484.9878103456806,1485.0003100087424
6.0,388903843,0.0003368854522705078,187029.0,187033.0,0.12522299720817287,0.010929067830111223,12798.0,12802.0,1487.222466994806,1487.228022373914
6.0,388903843,0.0002737045288085937,187285.0,187288.0,0.08072113352710808,0.009471942857952595,13047.0,13050.0,1487.5780111138074,1487.5821776448786
6.0,388903843,0.00033628940582275385,187352.0,187358.0,0.1821696563007721,0.013387602975617151,13114.0,13120.0,1487.6710636295754,1487.67939668939
6.0,388903843,0.00034165382385253906,187800.0,187804.0,0.11838507339056825,0.01078454301354883,13562.0,13566.0,1488.2932650134912,1488.2988203786292
6.0,388903843,0.00030744075775146484,188650.0,188653.0,0.0962412389236551,0.009569932446662564,14412.0,14415.0,1489.4737785006091,1489.477945012588
