,ampl_rec,cstart,cstop,ed_rec,ed_rec_err,istart,istop,total_n_valid_data_points,tstart,tstop,dur,ed_ratio,ed_ratio_count,amplitude_ratio,amplitude_ratio_count,duration_ratio,duration_ratio_count,amplitude_corr,duration_corr,ed_corr,recovery_probability,recovery_probability_count,ed_ratio_std,amplitude_ratio_std,duration_ratio_std,recovery_probability_std,ed_corr_err,amplitude_corr_err,duration_corr_err,TIC,sector,energy,st,real,complex
201,0.059403896331787,167351,167354,20.3535678224729,2.77309595337768,13856,13859,16349,1459.89177770347,1459.89594422523,0.004166521758179,0.111497249349666,33,0.964349628175585,33,0.12594176788121,33,0.061599957729201,0.03308292259411,182.547712532729,0.055555555555556,36,0.106561915752363,0.121327772913359,0.125653845464769,0.232310684145723,19.6493009873712,0.007750078876455,0.033007289901506,279482950,5,2.5818902E+031,6,1,0.5
189,0.31158459186554,132727,132730,74.6970068676368,3.28226240996583,482,485,14058,1411.80282760866,1411.80699443589,0.00416682723062,0.383608467283999,40,0.921974291910634,40,0.565275028500545,40,0.337953665952913,0.007371327266433,194.721997135522,0.5,52,0.169821908163049,0.193898253899655,0.694451655242719,0.504878164297401,33.2305569081369,0.071074243937388,0.009055822676422,279482950,4,1.3699851E+032,6,1,0
200,0.357680916786194,162470,162478,142.902469786315,2.10541558004729,8989,8997,16349,1453.11280110977,1453.12391199324,0.011110883477386,0.742712948423438,28,0.865112456927295,28,1.93136419785376,28,0.413450198204988,0.00575286809693,192.406056861745,0.770833333333333,48,0.068685688631731,0.053235421660811,0.422289897674857,0.424744395393794,13.3822023099142,0.025442005210934,0.001257856018398,279482950,5,1.629702E+032,6,1,0
199,0.43189537525177,159134,159143,162.191646107102,2.41150834957714,7057,7066,16349,1448.47955595782,1448.49205570936,0.012499751536325,0.843864271725688,26,0.823870081597737,26,2.56456072755312,26,0.524227526765133,0.004874032188838,192.20110572453,0.652173913043478,46,0.055804763338649,0.129740571513415,0.747548429994184,0.481543412343077,10.9934895005138,0.082553767207656,0.001420740429876,279482950,5,1.8546574E+032,6,1,0
190,0.950484871864319,134409,134415,268.521310907541,3.19733715422506,2128,2134,14058,1414.13902135153,1414.14735495663,0.008333605100233,0.873957638093557,19,0.931743938688973,19,2.95635480975641,19,1.02011382354868,0.002818878529983,307.247513155547,0.96551724137931,58,0.090435216478258,0.106808737653262,0.896605582447058,0.184059224009919,27.9693493539076,0.11693885544261,0.000854911669561,279482950,4,3.0818883E+032,6,1,0
191,1.55523371696472,136554,136570,410.707538523031,3.83696856471588,4246,4259,14058,1417.11827593096,1417.14049874332,0.022222812361406,0.914448724132292,21,0.790394136587234,21,3.87060194812418,21,1.96766859086267,0.005741435740292,449.131293734098,0.923076923076923,65,0.040607236243917,0.130353579844338,0.736099436224731,0.268543077764787,18.6372278593004,0.324512332383561,0.001091888979593,279482950,4,3.8996946E+032,6,1,0
214,0.038496732711792,298335,298338,10.5156353020094,1.06119237096758,10904,10907,18704,1641.8116379453,1641.81580453941,0.004166594114395,0.217080459234333,152,0.984929620932383,152,0.252309089436898,152,0.039085770083094,0.016513848643716,48.4411878392889,0.288888888888889,45,0.121205891096104,0.120052859716896,0.208280213233518,0.458367767301553,5.96648692586443,0.004764156111246,0.013632120525247,277539431,12,4.0603056E+031,7,1,0
216,0.022055149078369,302744,302749,12.276224797815,1.27522945906027,15289,15294,18704,1647.93513424655,1647.94207854788,0.006944301326257,0.142435555378899,23,0.949817536931451,23,0.16170651372669,23,0.02322040625784,0.042943856535019,86.1879238309457,0.097560975609756,41,0.128359459855246,0.191172657823242,0.219085914679273,0.300406229028335,11.1362902847471,0.004673641628463,0.058181911612614,277539431,12,4.811247E+031,7,1,0
215,0.076879143714905,298352,298427,418.541061121755,4.94978370548309,10921,10996,18704,1641.83524864497,1641.93941349526,0.104164850291909,,,,,,,,,,,,,,,,,,,277539431,12,,,,0
212,0.053433775901795,298143,298150,28.5191666768973,1.48141328437584,10712,10719,18704,1641.54497592595,1641.55469797873,0.009722052778216,0.402107598647428,98,0.946825130603408,98,0.558162430056108,98,0.056434682788512,0.017417963400436,70.9242172314759,0.703125,64,0.13422734371281,0.192850797339406,0.384616009335913,0.46049274850813,9.63454204855425,0.011494702898755,0.012002290396294,277539431,12,,,,0
213,0.020845532417297,298155,298158,5.77723453785639,0.196013218483215,10724,10727,18704,1641.56164230194,1641.56580889606,0.00416659411394,0.142435555378899,23,0.949817536931451,23,0.16170651372669,23,0.021946880960571,0.025766396281242,40.5603398848561,0.170212765957447,47,0.128359459855246,0.191172657823242,0.219085914679273,0.379882644130722,5.20999188415604,0.004417315327444,0.034909258552228,277539431,12,,,,0
252,0.003690123558044,250539,250542,1.18204609020859,0.161683215932181,2941,2944,14766,1575.42930902337,1575.43347569058,0.004166667214349,0.422763227244734,57,0.911226404008267,57,0.587144806304314,57,0.004049623169184,0.007096489945258,2.79600025270011,0.5,44,0.175760180724848,0.129411770322362,0.437465678343016,0.505780538858873,0.517339824408487,0.000575124800113,0.005287402280363,272349442,10,1.0642138E+032,6,-1,0
256,0.018600821495056,261512,261515,5.16149864258623,0.38607348532788,11315,11318,14766,1590.66945835021,1590.67362495806,0.004166607851857,0.422763227244734,57,0.911226404008267,57,0.587144806304314,57,0.02041295271212,0.007096388841593,12.2089583718649,0.5,44,0.175760180724848,0.129411770322362,0.437465678343016,0.505780538858873,2.18030261837468,0.002899034023117,0.005287326950763,272349442,10,1.1635883E+032,6,1,0
109,0.022914528846741,243019,243022,6.77337214609014,0.460038621462993,11950,11953,14309,1564.98483448736,1564.98900118957,0.004166702207385,0.193964581060182,80,0.947462191036187,80,0.190322009687177,80,0.0241851643934,0.021892907784201,34.9206649434029,0.928571428571429,42,0.141868079223171,0.145010646392804,0.298363958319838,0.260661180215007,4.97544132835609,0.003701579181717,0.034321067943544,272349442,9,1.3705095E+032,6,1,0
111,0.034057140350342,243417,243421,9.6529219504564,0.533174747017101,12348,12352,14309,1565.53761674559,1565.54317234357,0.005555597976354,0.447603810992709,76,0.883207699328942,76,0.680373595325404,76,0.03856073761157,0.008165510852456,21.5657724831428,0.5,42,0.148669824519025,0.160402375856636,0.468972484282211,0.506060827347474,3.25020968659496,0.007003147654147,0.005628378197243,272349442,9,1.594923E+032,6,1,0
95,0.023927807807922,233558,233561,7.05558287244183,0.502193821399965,4843,4846,14309,1551.84437356745,1551.84854031855,0.004166751100911,0.193964581060182,80,0.947462191036187,80,0.190322009687177,80,0.025254630775033,0.021893164683158,36.3756250438974,0.928571428571429,42,0.141868079223171,0.145010646392804,0.298363958319838,0.260661180215007,5.18491777166028,0.00386526277011,0.034321470678833,272349442,9,1.7968507E+032,6,1,0
112,0.029568195343018,243968,243971,8.50535932539966,0.488551218317788,12892,12895,14309,1566.30289985876,1566.30706655142,0.004166692662011,0.447603810992709,76,0.883207699328942,76,0.680373595325404,76,0.033478190198617,0.006124124584844,19.0019814767355,0.5,42,0.148669824519025,0.160402375856636,0.468972484282211,0.506060827347474,2.86695437097463,0.006080088807331,0.004221277751431,272349442,9,1.8169038E+032,6,1,0
92,0.018165946006775,230454,230459,7.27638189741656,0.326647621716962,1746,1751,14309,1547.53316306169,1547.54010768302,0.00694462133697,0.193964581060182,80,0.947462191036187,80,0.190322009687177,80,0.019173267470344,0.036488797845213,37.5139721780385,0.45,40,0.141868079223171,0.145010646392804,0.298363958319838,0.503831473655779,5.33204998975549,0.002934500115826,0.057202749053168,272349442,9,1.826717E+032,6,-1,0
94,0.029209613800049,232930,232933,8.34828723812559,0.579265828686192,4215,4218,14309,1550.97213309831,1550.97629985477,0.00416675645738,0.447603810992709,76,0.883207699328942,76,0.680373595325404,76,0.033072191085112,0.006124218350048,18.6510638048646,0.5,42,0.148669824519025,0.160402375856636,0.468972484282211,0.506060827347474,2.83271038875809,0.006006353917507,0.004221342382541,272349442,9,1.8646218E+032,6,1,0
248,0.009399652481079,247806,247816,7.72805197549943,0.475249364227673,215,225,14766,1571.63346783853,1571.64735677853,0.013888939995923,0.422763227244734,57,0.911226404008267,57,0.587144806304314,57,0.01031538642837,0.023655050418217,18.2798585058244,0.634146341463415,41,0.175760180724848,0.129411770322362,0.437465678343016,0.487652415198346,3.24783058800372,0.001464984347888,0.017624736804842,272349442,10,2.0283837E+032,6,-1,0
108,0.036392688751221,242926,242930,11.9954584077535,0.579381699738879,11857,11861,14309,1564.85566670427,1564.86122230829,0.005555604029269,0.447603810992709,76,0.883207699328942,76,0.680373595325404,76,0.041205130773737,0.008165519748913,26.7992767558202,0.80952380952381,42,0.148669824519025,0.160402375856636,0.468972484282211,0.397436617931637,4.02614972310931,0.007483404955157,0.005628384329453,272349442,9,2.4933193E+032,6,1,0
258,0.033660054206848,263758,263763,9.7442023147515,0.369432287274639,13550,13555,14766,1593.78885191599,1593.79579622896,0.006944312970063,0.422763227244734,57,0.911226404008267,57,0.587144806304314,57,0.036939287600519,0.011827257765887,23.0488407855555,0.844827586206896,58,0.175760180724848,0.129411770322362,0.437465678343016,0.365231199928332,4.06787851027327,0.005246093157312,0.008812169137727,272349442,10,2.5962344E+032,6,1,0
113,0.025561928749085,245324,245327,7.84919200668385,0.651313436235848,14247,14250,14309,1568.18624036886,1568.19040703777,0.004166668912603,0.447603810992709,76,0.883207699328942,76,0.680373595325404,76,0.028942148906205,0.006124089678422,17.5360258646495,0.5,42,0.148669824519025,0.160402375856636,0.468972484282211,0.506060827347474,2.6872038081666,0.005256282809218,0.004221253690898,272349442,9,2.6640075E+032,6,1,0
97,0.054115056991577,238459,238462,13.4894912891267,0.498734030576771,7407,7410,14309,1558.65142189018,1558.65558862219,0.004166732009708,0.555465656752203,38,0.859856772095577,38,0.951131504985375,38,0.062934966319672,0.004380815889146,24.2850140690956,0.743589743589744,39,0.139684919667839,0.152067432979241,0.592374240638504,0.442359030054757,3.42871657034932,0.011130177819666,0.00272841607297,272349442,9,3.5044435E+032,6,1,0
110,0.047852516174317,243382,243387,18.9127095961029,0.808460553407972,12313,12318,14309,1565.48900526051,1565.49594975867,0.006944498168195,0.555465656752203,38,0.859856772095577,38,0.951131504985375,38,0.055651729133556,0.007301301798748,34.0483869096158,0.80952380952381,42,0.139684919667839,0.152067432979241,0.592374240638504,0.397436617931637,4.82427028995899,0.009842122391583,0.004547323988361,272349442,9,4.1014937E+032,6,1,0
251,0.039756655693054,250525,250531,13.204294547398,0.293160520481206,2927,2933,14766,1575.40986457699,1575.41819791119,0.008333334195413,0.692991839798337,43,0.832008822134221,43,1.49085264707318,43,0.047783935260533,0.005589643088989,19.0540404505203,0.844827586206896,58,0.126607794747728,0.186242397351159,1.27759415369599,0.365231199928332,2.43013761087688,0.010696274391618,0.004790074556167,272349442,10,4.4127736E+032,6,1,0
91,0.03826379776001,230442,230449,20.8317392624915,0.830296609326385,1734,1741,14309,1547.5164959702,1547.52621844035,0.009722470150564,0.447603810992709,76,0.883207699328942,76,0.680373595325404,76,0.043323668701125,0.014289899280871,46.5405761767091,0.96,50,0.148669824519025,0.160402375856636,0.468972484282211,0.197948663722157,6.96881873426083,0.00786815988557,0.009849837812544,272349442,9,5.3654523E+032,6,1,0
101,0.026052951812744,240532,240537,11.8362773372053,0.725840947360218,9471,9476,14309,1561.53063019857,1561.53757473329,0.006944534722834,0.447603810992709,76,0.883207699328942,76,0.680373595325404,76,0.029498103144412,0.010206943318417,26.4436473651877,0.5,42,0.148669824519025,0.160402375856636,0.468972484282211,0.506060827347474,3.99781617059954,0.005357251562937,0.007035510486965,272349442,9,5.4938584E+032,6,1,0
96,0.067604422569275,233644,233651,24.1568325444464,0.715726400583109,4929,4936,14309,1551.963820425,1551.97354284276,0.009722417763669,0.670780585589556,29,0.847481698752574,29,1.41254455329013,29,0.07977095277548,0.006882910518485,36.0130168693161,0.824561403508772,57,0.114074770718571,0.165927219383131,0.687131107096278,0.38372269644813,4.17005750612993,0.015618239781533,0.00334818601905,272349442,9,6.4407756E+032,6,1,0
250,0.032679438591004,250211,250225,29.8001611314801,0.801441939586294,2613,2627,14766,1574.9737533056,1574.99319776176,0.019444456156407,0.389870853432652,56,0.958723459251739,56,0.570812799692691,56,0.034086407582546,0.034064506203917,76.4359809642142,0.634146341463415,41,0.124342269365854,0.16856788902075,0.318495609802539,0.487652415198346,9.53795420258959,0.005993254587694,0.019006924304921,272349442,10,7.2645235E+032,6,1,0
253,0.060169458389282,254934,254951,43.8484780195795,0.754494140931419,7315,7332,14766,1581.53344902855,1581.55705987578,0.023610847233613,0.655822833112345,44,0.939445013533191,44,1.43021042294912,44,0.064047876695826,0.016508652751199,66.8602491491297,0.844827586206896,58,0.230901476046232,0.105040105012129,0.424760008770462,0.365231199928332,15.4565560852554,0.007161244774328,0.004902925733773,272349442,10,9.2550861E+032,6,1,0
100,0.117868304252625,240402,240414,57.6151828588669,0.829114879981327,9341,9353,14309,1561.35007227621,1561.3667391628,0.016666886594749,0.826272950331294,23,0.904212883233973,23,2.43916122902509,23,0.13035459507175,0.006833040143644,69.7289955283737,0.895833333333333,48,0.10020283834657,0.103203421438873,0.842962169894433,0.308709278188584,7.03606460310829,0.01487817798345,0.002361465194642,272349442,9,1.5027475E+033,6,1,0
257,0.174163341522217,262221,262233,72.7995255964304,0.5604737093494,12024,12036,14766,1591.65416605991,1591.6708324699,0.016666409987011,0.923462584250945,6,0.734345460546156,6,4.17509120467663,6,0.237168132547161,0.003991867283843,78.8332162428442,0.847826086956522,46,0.060672846972616,0.143635553693556,1.09344158238067,0.36315844747302,4.81576172125926,0.046389305670307,0.001045455887194,272349442,10,2.2095679E+033,6,1,0
99,0.116080641746521,238964,238980,101.552391721276,1.0509697151041,7912,7928,14309,1559.35282161668,1559.37504417599,0.022222559309512,0.826272950331294,23,0.904212883233973,23,2.43916122902509,23,0.128377557872601,0.009110738168954,122.904170686646,0.895833333333333,48,0.10020283834657,0.103203421438873,0.842962169894433,0.308709278188584,12.3601093381726,0.014652526472564,0.003148626472433,272349442,9,2.9023063E+033,6,1,0
102,0.028068065643311,240847,240852,10.5868470480149,0.503940078244228,9786,9791,14309,1561.96813578182,1561.97508031305,0.006944531229465,0.447603810992709,76,0.883207699328942,76,0.680373595325404,76,0.031779688588128,0.01020693818393,23.6522719155028,0.5,42,0.148669824519025,0.160402375856636,0.468972484282211,0.506060827347474,3.55230596710819,0.005771618111338,0.007035506947831,272349442,9,,,,0
103,0.026641488075256,241036,241045,21.8355934639422,0.933454881921701,9975,9984,14309,1562.23063902602,1562.24313917851,0.012500152489565,0.447603810992709,76,0.883207699328942,76,0.680373595325404,76,0.030164465386226,0.018372483258388,48.7833055208233,0.928571428571429,42,0.148669824519025,0.160402375856636,0.468972484282211,0.260661180215007,7.31242942790056,0.005478271892412,0.012663908733846,272349442,9,,,,0
90,0.025647163391113,230221,230225,8.14894722353741,0.424130791573066,1513,1517,14309,1547.20954365273,1547.21509935152,0.005555698791795,0.447603810992709,76,0.883207699328942,76,0.680373595325404,76,0.029038654679528,0.008165659029049,18.2057145703573,0.5,42,0.148669824519025,0.160402375856636,0.468972484282211,0.506060827347474,2.73966952959751,0.005273809553309,0.005628480333401,272349442,9,,,,0
93,0.024749755859375,231940,231960,23.943684510925,0.861709483344783,3225,3245,14309,1549.59710229675,1549.6248807197,0.027778422947677,0.375468236904834,76,0.953302056083201,76,0.553713766564174,76,0.025962134143572,0.050167477539963,63.7701998664505,1,38,0.106490065991791,0.134819919420485,0.151885081043087,0,6.84534645926119,0.003671672384303,0.01376106546739,272349442,9,,,,0
98,0.018191695213318,238890,238896,9.48008698269598,0.517952411339628,7838,7844,14309,1559.25004227414,1559.25837573466,0.008333460526728,0.193964581060182,80,0.947462191036187,80,0.190322009687177,80,0.019200444498395,0.043786110394828,48.8753510093399,0.522727272727273,44,0.141868079223171,0.145010646392804,0.298363958319838,0.505257768136381,6.95317054319093,0.002938659604661,0.068642598080502,272349442,9,,,,0
105,0.017527103424072,242842,242851,12.8658057358105,0.54826447738249,11773,11782,14309,1564.73899900753,1564.75149911881,0.012500111277859,0.193964581060182,80,0.947462191036187,80,0.190322009687177,80,0.018499000371618,0.065678747814848,66.330696385329,0.68421052631579,38,0.141868079223171,0.145010646392804,0.298363958319838,0.471069120876076,9.4261666523139,0.002831302427567,0.102963242179597,272349442,9,,,,0
89,0.014082193374634,230191,230194,4.306194059187,0.471818091102321,1483,1486,14309,1547.16787591027,1547.17204268466,0.004166774384657,0.193964581060182,80,0.947462191036187,80,0.190322009687177,80,0.014863066313214,0.021893287021854,22.2009298586885,0.4,35,0.141868079223171,0.145010646392804,0.298363958319838,0.497050121747708,3.18474694558459,0.002274816740815,0.034321662466728,272349442,9,,,,0
104,0.013858914375305,241052,241056,5.92374881244417,0.634725441204372,9991,9995,14309,1562.2528615192,1562.25841714256,0.005555623354212,0.193964581060182,80,0.947462191036187,80,0.190322009687177,80,0.014627406250532,0.029190650956994,30.5403635038202,0.45,40,0.141868079223171,0.145010646392804,0.298363958319838,0.503831473655779,4.37894840696327,0.00223874858069,0.045761592050109,272349442,9,,,,0
106,0.010321378707886,242855,242870,11.8017671419713,0.544496541039615,11786,11801,14309,1564.75705472378,1564.77788824203,0.020833518254222,0.235469568974274,61,0.99771285588306,61,0.305997998863413,61,0.010345039303669,0.068083838232945,50.1201373637401,0.68421052631579,38,0.068806710620728,0.145743285636088,0.099666968113719,0.471069120876076,3.49132221005472,0.001511176296126,0.022175667028631,272349442,9,,,,0
107,0.0073002576828,242892,242895,2.28328808880188,0.271945056932896,11823,11826,14309,1564.80844406768,1564.81261077106,0.004166703372221,0.193964581060182,80,0.947462191036187,80,0.190322009687177,80,0.007705064911156,0.021892913904541,11.77167540755,0.4,35,0.141868079223171,0.145010646392804,0.298363958319838,0.497050121747708,1.69202173316482,0.001179272855251,0.034321077538277,272349442,9,,,,0
247,0.025573968887329,247784,247792,16.1107800857505,0.616633734776162,193,201,14766,1571.60291217031,1571.61402332254,0.01111115222966,0.422763227244734,57,0.911226404008267,57,0.587144806304314,57,0.028065438813927,0.018924040731275,38.1082815332566,0.634146341463415,41,0.175760180724848,0.129411770322362,0.437465678343016,0.487652415198346,6.72624328415631,0.003985835030469,0.014099789739446,272349442,10,,,,0
249,0.017237424850464,248849,248853,4.40806100039503,0.389938170384707,1251,1255,14766,1573.08208355802,1573.08763912796,0.00555556994459,0.422763227244734,57,0.911226404008267,57,0.587144806304314,57,0.018916731094095,0.009462009856749,10.4267843471713,0.5,44,0.175760180724848,0.129411770322362,0.437465678343016,0.505780538858873,1.87363924533039,0.002686541619987,0.007049887039835,272349442,10,,,,0
254,0.009282350540161,259170,259174,3.32656222692493,0.369464937268225,8982,8986,14766,1587.41672036817,1587.42227586525,0.005555497081787,0.422763227244734,57,0.911226404008267,57,0.587144806304314,57,0.010186656685244,0.009461885759928,7.86861773339433,0.5,44,0.175760180724848,0.129411770322362,0.437465678343016,0.505780538858873,1.43149040537637,0.001446702235037,0.007049794578658,272349442,10,,,,0
255,0.007195830345154,259199,259203,3.23172015820818,0.321920361598139,9011,9015,14766,1587.45699772184,1587.46255321868,0.005555496848501,0.422763227244734,57,0.911226404008267,57,0.587144806304314,57,0.007896863297092,0.009461885362606,7.64427923230269,0.5,44,0.175760180724848,0.129411770322362,0.437465678343016,0.505780538858873,1.38158818843945,0.001121507294757,0.007049794282624,272349442,10,,,,0
403,0.06908392906189,280734,280737,14.503198733658,0.742758373638694,8660,8663,13204,1617.36822004595,1617.37238660608,0.004166560121575,0.271455197872254,67,0.976438585451449,67,0.297315909424616,67,0.070750920837432,0.014013915803022,53.427596330217,0.222222222222222,54,0.172487738276516,0.168319010229321,0.307096929770736,0.419643454531127,9.24548917972622,0.012196081909917,0.014474941907758,248223026,11,5.6516878E+030,8,1,0
402,0.287174224853516,279655,279660,65.3374509193299,1.51991853764746,7588,7593,13204,1615.86964598397,1615.87659026248,0.006944278510218,0.808519295499527,17,0.819690522912782,17,2.4934040003141,17,0.350344693303319,0.002785059504735,80.8112450537899,0.903846153846154,52,0.065430425078757,0.129683334285144,0.696917543972162,0.297678296192606,5.5016322921063,0.05542807523897,0.000778436558862,248223026,11,2.4520925E+031,8,1,0
35,0.269571661949158,258163,258167,121.664526125157,13.8935177911406,7977,7981,14766,1586.01979686822,1586.0253525164,0.005555648188874,0.488879988585039,34,0.924029108537757,34,0.733660164928617,34,0.291735032433929,0.007572508982295,248.863788590098,0.596153846153846,52,0.193273557509394,0.164299948866508,0.862718459583972,0.495454451107437,50.0651916266357,0.051872879835262,0.008904590431221,248223026,10,4.4640428E+031,8,-1,0
34,0.939846396446228,252327,252334,325.781954406369,13.7558359752303,4722,4729,14766,1577.91407958618,1577.92380208644,0.00972250025734,0.488879988585039,34,0.924029108537757,34,0.733660164928617,34,1.01711773770147,0.013252048730608,666.384311105221,0.596153846153846,52,0.193273557509394,0.164299948866508,0.862718459583972,0.495454451107437,129.526976410906,0.180851870088831,0.015583219062076,248223026,10,1.1879341E+032,8,1,0
36,14.5031032562256,261209,261270,8158.73017556435,3.83182371487366,11012,11073,14766,1590.25041350099,1590.33513671584,0.08472321485533,0.986913808095765,15,0.922085296061484,15,7.53994215353374,15,15.7285918322013,0.011236586850421,8266.91258004232,0.952380952380952,42,0.308555121843039,0.118575298183958,1.82794829284967,0.215540268704521,2550.80109649287,2.0226138237787,0.002724145534864,248223026,10,,,,0
232,0.693238854408264,87843,87848,317.229048242196,13.0501383062697,15331,15334,17805,1349.46156857185,1349.46851299156,0.006944419711544,0.526122506155379,118,0.846206169851929,118,0.841163064300308,118,0.819231623576519,0.008255735429041,602.956620427315,0.506493506493506,154,0.112099598537719,0.127191730104905,0.347188344097561,0.501589020722337,68.8394927560281,0.123137234484571,0.00340753800846,234307350,1,3.2066912E+032,6,1,0
81,2.74338364601135,104122,104128,613.612408487564,9.54976417374387,11542,11548,18018,1372.07106805735,1372.07940126559,0.008333208239719,0.882644865363895,23,0.659437664344425,23,3.33342769482987,23,4.16018646544653,0.002499891703859,695.197392027636,0.838983050847458,118,0.051969772457283,0.139895829323779,0.697538767728608,0.369113953707229,37.3700511281609,0.882559136660455,0.00052311660495,234307350,2,6.2333282E+032,6,1,0
122,0.066688895225525,182223,182226,20.7133583876561,2.48910237870512,7326,7329,13998,1480.54353770615,1480.54770430865,0.00416660249175,0.213809009761094,176,0.955561714943891,176,0.23073496773891,176,0.069790254446769,0.018057958585909,96.8778556656748,0.374149659863946,147,0.170671373256131,0.194677187179,0.297037138151326,0.485556937024227,16.7205841845379,0.014218412286434,0.023246950350773,220429097,6,1.5146978E+031,6,1,0
123,0.084642887115479,183833,183836,22.8150073256588,2.21928837327288,8929,8932,13998,1482.77961307682,1482.78377967454,0.004166597718722,0.213809009761094,176,0.955561714943891,176,0.23073496773891,176,0.088579194615859,0.018057937899716,106.707417761075,0.374149659863946,147,0.170671373256131,0.194677187179,0.297037138151326,0.485556937024227,18.3466236150624,0.018046294844922,0.023246923720359,220429097,6,1.5962784E+031,6,1,0.5
174,0.08552873134613,215643,215646,26.1128680918267,1.99748297315797,6215,6218,12039,1526.95928125824,1526.96344783768,0.004166579439243,0.262766831315833,86,0.985605421184943,86,0.316144057538726,86,0.086777862121846,0.013179369783766,99.3765764159186,0.717391304347826,46,0.163146354253426,0.173138850115655,0.295096929074054,0.455243206222338,16.3355107744922,0.015244050956221,0.012301960000764,220429097,8,1.8738634E+031,6,1,0.5
222,0.182902097702026,124646,124649,40.4030183582676,1.97622571356622,9014,9017,12835,1400.57595107274,1400.58011777435,0.004166701618033,0.629803604750411,7,0.729772522570623,7,1.12516626778624,7,0.250628917978104,0.003703187464223,64.1517737490232,0.464285714285714,28,0.068911257414749,0.104063275573247,0.317129958805105,0.50787450018337,4.8423918186359,0.035738898562951,0.001043749463168,220429097,3,2.3883938E+031,6,1,0.5
342,0.101037859916687,152637,152644,30.4068160258495,1.82850742932943,586,593,16349,1439.45236097596,1439.46208315936,0.009722183403937,0.492731659062572,51,0.883994024314797,51,0.736900333500888,51,0.114296994252878,0.013193349170775,61.7107008786463,0.878787878787879,33,0.124723313487552,0.135369860431013,0.292849478259235,0.331433982639808,7.91097980666997,0.017502797229528,0.005243131595283,220429097,5,2.6608469E+031,6,1,0.5
397,0.068595170974732,77383,77388,36.4674095153214,2.08312971117542,6566,6571,17805,1334.93194271203,1334.93888726461,0.006944552575533,0.132932682277522,147,0.978944007296013,147,0.132819356603908,147,0.070070576522759,0.052285696551314,274.329900597272,0.469387755102041,49,0.154579573947214,0.199755245679895,0.352182307006884,0.504233775822556,42.4569338435302,0.014298024324085,0.138640162892959,220429097,1,2.9234529E+031,6,1,0.5
121,0.121384024620056,178611,178616,45.8061734948944,3.25739550473606,5038,5043,13998,1475.52695559531,1475.5338999153,0.00694431998545,0.470028805134203,274,0.910967385348666,274,0.726358650348762,274,0.133247387966142,0.009560456094405,97.453970894009,0.957446808510638,141,0.130841605266933,0.161211252146741,0.387097535003169,0.202567111472855,13.1605278512811,0.023580403211782,0.005095043592959,220429097,6,3.4025581E+031,6,1,0
120,0.069865822792053,174853,174860,49.6656663232341,3.28405380684383,1307,1314,13998,1470.30759390173,1470.31731598594,0.009722084218993,0.219152958411732,328,0.980917666707754,328,0.242602667920617,328,0.071224961241185,0.040074102656505,226.625580065979,0.429530201342282,149,0.128082491418568,0.131605683041772,0.213772299602166,0.496678611038161,29.2119551381737,0.009555959681336,0.035311784296525,220429097,6,3.4981791E+031,6,-1,0
351,0.302993416786194,108627,108634,85.7885047845099,2.44347677251875,15965,15972,18018,1378.32711299385,1378.33683533458,0.009722340736971,0.638611950544369,101,0.886363995459134,101,1.32277304344257,101,0.341838588140354,0.007349968904468,134.33589006811,0.755555555555556,90,0.083453675457628,0.090456575091442,0.425887214480477,0.432164947471127,11.4740205850403,0.034885834798889,0.002366436025257,220429097,2,3.8740063E+031,6,1,0
396,0.177151083946228,76760,76764,54.2046192872535,3.43765530618256,5950,5954,17805,1334.06665128167,1334.07220692597,0.005555644296237,0.550324529412656,42,0.838518330011287,42,0.96345458693188,42,0.211266799550874,0.00576637899865,98.4957354982966,0.557692307692308,52,0.091341874145309,0.144427444245262,0.305403019367001,0.501506027507091,9.63117935162116,0.036388857370116,0.001827869814404,220429097,1,4.0738829E+031,6,1,0
38,0.170555710792542,313226,313229,38.3765215203889,2.79598228969539,5938,5941,19284,1662.49083450899,1662.49500123983,0.004166730840325,0.433922827263954,103,0.918382264471592,103,0.636461780471117,103,0.185713201779516,0.006546710216033,88.4408911196657,0.648351648351648,91,0.200688426630212,0.124874613594297,0.669092308761067,0.480130222465771,17.9679371266235,0.025251864293046,0.006882351128756,220429097,13,4.1832169E+031,6,1,0
312,0.252126812934875,206975,206979,84.4837187021853,3.99612475352528,15373,15377,16063,1514.92063206808,1514.9261875004,0.005555432317578,0.382949130577391,57,0.934031025149135,57,0.481648060811292,57,0.269934087997365,0.01153421506197,220.613423445577,1,34,0.132619479257891,0.103969307009196,0.263014024530757,0,29.5292796297475,0.030047031963167,0.006298500025396,220429097,7,6.0506649E+031,6,1,0
183,0.077423810958862,261292,261305,86.8415505646929,4.50715780007398,11095,11108,14766,1590.35981631166,1590.3778717791,0.01805546743708,0.220482194011571,38,0.932905812005474,38,0.276722997482038,38,0.082992098411761,0.065247440947699,393.871037767954,0.941176470588235,34,0.191512205552841,0.263341395940475,0.236062593072322,0.238832573610613,75.5656469581539,0.023427075666728,0.055660282092915,220429097,10,7.316802E+031,6,-1,0
