Campaign,TIC,ampl_rec,cstart,cstop,ed_rec,ed_rec_err,istart,istop,total_n_valid_data_points,tstart,tstop
4,44892011,0.1651449203491211,132319.0,132322.0,54.58963055156191,1.8058692672666328,224.0,227.0,,1411.2353137289974,1411.2394805406284
4,44892011,0.1664983034133911,132350.0,132356.0,111.05196804045441,2.5568980366824805,255.0,261.0,,1411.2783707799563,1411.2867044022873
4,44892011,0.17136502265930176,132383.0,132407.0,453.24685968609884,5.111040909228219,288.0,312.0,,1411.3242057011448,1411.3575401865094
4,44892011,0.16978919506072998,132413.0,132452.0,671.5053766938536,6.264440143372776,318.0,357.0,,1411.3658738074425,1411.4200423404845
4,44892011,0.09448802471160887,136814.0,136821.0,61.01600106487484,2.730898911038836,4645.0,4652.0,,1417.4785479460395,1417.4882703931241
4,121024099,,,,,,,,,,
4,141306513,0.1987534761428833,134304.0,134309.0,63.12753580569343,2.4248422311344884,2175.0,2180.0,,1413.9939587220351,1414.0009032825906
4,142052876,0.03099572658538818,133576.0,133586.0,19.21005607325848,0.6237630755688242,1473.0,1483.0,,1412.9770273690576,1412.9909160743928
4,142052876,0.02911090850830078,133672.0,133676.0,7.746732859901468,0.3855618664899085,1569.0,1573.0,,1413.1103589441711,1413.115914426653
4,142052876,0.015920281410217285,136014.0,136017.0,4.612369111623464,0.3573777764526304,3880.0,3883.0,,1416.3630952931335,1416.3672619077315
4,142052876,0.011291742324829102,136274.0,136280.0,6.398211778519106,0.5174661490834087,4140.0,4146.0,,1416.7242018959867,1416.732535125359
4,142052876,0.0242605209350586,136649.0,136652.0,5.765003910395301,0.3465043543297141,4483.0,4486.0,,1417.2450287375243,1417.2491953522974
4,142944290,,,,,,,,,,
4,143029977,,,,,,,,,,
4,167894019,0.02062427997589112,143700.0,143703.0,6.790764538822106,0.8130516969982464,8583.0,8586.0,,1427.0385264884774,1427.0426932240307
4,170675902,0.1375265121459961,132229.0,132233.0,58.351191208951924,2.263720783044874,3.0,7.0,,1411.1098623906335,1411.115418139476
4,278199738,,,,,,,,,,
4,279482950,0.13749122619628906,132326.0,132334.0,108.94704697696228,4.7459678602532325,2.0,10.0,,1411.2458612715848,1411.2569728284068
4,279482950,0.3052557706832886,132727.0,132734.0,103.50994422333729,3.742321403807242,403.0,410.0,,1411.8028276086611,1411.8125502047574
4,279482950,0.9563256502151488,134409.0,134415.0,270.7342126622668,3.2775750325566344,2049.0,2055.0,,1414.1390213515285,1414.1473549566288
4,279482950,1.5515825748443604,136554.0,136570.0,390.3281741012845,3.7009439399599104,4167.0,4180.0,,1417.1182759309604,1417.1404987433225
4,293561794,0.08563315868377687,132318.0,132333.0,100.30000354442848,2.6980821860970226,1.0,16.0,,1411.236137369289,1411.25697077901
4,293561794,0.07142817974090576,132341.0,132354.0,82.52146085682945,2.5916762739536123,24.0,37.0,,1411.2680819297739,1411.286137548894
4,293561794,0.07152974605560303,132359.0,132363.0,29.66521940324121,1.5571881900332585,42.0,46.0,,1411.2930820172494,1411.2986375919336
4,293561794,0.0876467227935791,132367.0,132375.0,57.030008505168546,1.8949383277188752,50.0,58.0,,1411.3041931661514,1411.3153043145878
4,293561794,0.08894860744476317,132385.0,132388.0,28.88383597872079,1.3568726907207092,68.0,71.0,,1411.329193249436,1411.3333599295172
4,293561794,0.0857086181640625,132392.0,132395.0,26.31960738446713,1.3524224118444141,75.0,78.0,,1411.3389155028042,1411.3430821828867
4,293561794,0.2401299476623535,135675.0,135682.0,63.927443034027156,1.5640473923492653,3319.0,3326.0,,1415.898618822386,1415.9083409500265
4,293561794,0.04041755199432373,143700.0,143703.0,12.754755986981356,1.3500392633109946,8180.0,8183.0,,1427.0442596383277,1427.0484261931458
4,308243298,0.08419144153594971,132099.0,132102.0,26.26405588739553,2.9540717127742218,16.0,19.0,,1410.9298905509852,1410.9340572371195
4,328254412,0.2151663303375244,133333.0,133336.0,45.81987020303573,2.6703617616493607,1230.0,1233.0,,1412.6455014721125,1412.6496682518455
4,328254412,0.10096025466918944,133492.0,133563.0,592.3170331973322,14.03679504523824,1389.0,1460.0,,1412.8663407290546,1412.9649544381546
4,328254412,0.08679187297821045,136253.0,136256.0,28.51999669134738,2.9373579467664515,4119.0,4122.0,,1416.7011457697158,1416.7053125080054
4,328254412,0.34320664405822754,137225.0,137245.0,310.0645904908755,6.905840130877088,5056.0,5076.0,,1418.0511671282254,1418.0789453066552
4,328254412,218.65206909179688,140941.0,140967.0,308097.8761645893,0.0,6744.0,6769.0,,1423.2123311733935,1423.2484426453977
4,328401671,,,,,,,,,,
4,365369408,,,,,,,,,,
4,406479664,,,,,,,,,,
4,420001446,0.023279905319213867,133665.0,133669.0,8.773463478597556,0.7608584704196447,1562.0,1566.0,,1413.1069238757386,1413.1124794816214
4,420001446,0.020004987716674805,135484.0,135487.0,6.449579696556616,0.6740529544379723,3350.0,3353.0,,1415.6333274889816,1415.6374941676654
4,441519239,,,,,,,,,,
5,29780677,4.821771144866943,160365.0,160374.0,5103.08603371244,0.0,8745.0,8754.0,,1450.1844780773847,1450.1969778280911
5,44892011,0.10154867172241212,151587.0,151600.0,99.04229242785368,5.172373005595395,1.0,14.0,,1437.9968454678292,1438.0149011069748
5,44892011,0.08941781520843506,151604.0,151615.0,77.88325783570136,4.618465993208459,18.0,29.0,,1438.0204566884122,1438.035734537188
5,44892011,0.06555390357971191,160301.0,160309.0,43.23601857038922,3.5451650074030967,8682.0,8690.0,,1450.0995405835642,1450.1106515063905
5,44892011,5.792784690856934,160318.0,160374.0,7094.570632009536,0.0,8699.0,8754.0,,1450.1231512947147,1450.2009277575219
5,77842052,15.289464950561525,160364.0,160374.0,17548.430657813573,0.0,8744.0,8754.0,,1450.1866115454266,1450.2005004751545
5,77959225,3.7627711296081534,160368.0,160374.0,2664.4203850763915,0.0,8748.0,8754.0,,1450.1920988426475,1450.2004322153855
5,117733072,12.612364768981935,160366.0,160374.0,11817.797238470524,0.0,8746.0,8754.0,,1450.1906488274374,1450.2017598808814
5,117733581,0.13520562648773193,154815.0,154824.0,66.42935676092232,2.193522512900117,3219.0,3228.0,,1442.4808091105742,1442.4933092197389
5,117733581,0.2217845916748047,158786.0,158790.0,67.94643116895496,1.4630053150301012,7174.0,7178.0,,1447.9961038217316,1448.0016593633545
5,117733581,0.06006371974945069,158956.0,158959.0,18.348842764071108,1.3742387809302423,7344.0,7347.0,,1448.2322142785442,1448.2363809325489
5,117733581,2.0830748081207275,160366.0,160374.0,1950.908150137248,0.0,8746.0,8754.0,,1450.1905382100645,1450.2016492569887
5,142052876,0.025518059730529785,152009.0,152012.0,6.147055048474972,0.4712385941701057,401.0,404.0,,1438.5781208070373,1438.5822874377589
5,142052876,0.01736593246459961,159470.0,159473.0,5.145360794569188,0.4949317939238064,7836.0,7839.0,,1448.9405587769638,1448.9447254180473
5,142052876,1.2046618461608891,160365.0,160374.0,1275.5556881826312,0.0,8723.0,8732.0,,1450.1836057502387,1450.1961056495065
5,167894019,0.20261120796203613,154531.0,154537.0,65.8896875796506,2.827942208627524,2935.0,2941.0,,1442.0818089405213,1442.0901424149813
5,167894019,3.8743414878845215,160367.0,160374.0,3144.5699811491304,0.0,8747.0,8754.0,,1450.1874859295224,1450.1972082533905
5,170675902,0.07941067218780518,154137.0,154140.0,20.198553919131367,1.959243350941124,2543.0,2546.0,,1441.538132907076,1441.5422995804065
5,170675902,6.458919525146484,160364.0,160374.0,7412.489969989445,0.0,8744.0,8754.0,,1450.1866952899054,1450.2005840072916
5,220429097,5.516585826873778,160347.0,160374.0,4179.988805179956,0.0,8526.0,8552.0,,1450.1606129930124,1450.1981125143325
5,279482950,0.42513370513916016,159134.0,159139.0,132.5059469600667,4.206720301389258,7522.0,7527.0,,1448.4795559578185,1448.4865002641245
5,279482950,5.8193769454956055,160366.0,160374.0,5473.621902821445,0.0,8746.0,8754.0,,1450.1906310442987,1450.2017419179972
5,284678097,10.716924667358398,160366.0,160374.0,10021.221757825733,0.0,8634.0,8642.0,,1450.1915402084726,1450.2026513108106
5,298907057,0.17014217376708984,152060.0,152063.0,35.347307238803616,1.82988372736649,474.0,477.0,,1438.6548294873915,1438.6589962615374
5,298907057,0.4227261543273926,154621.0,154643.0,380.78698677950416,4.583609244200411,3025.0,3047.0,,1442.211846745107,1442.242402781197
5,298907057,1.2002153396606443,157525.0,157534.0,239.78253028870446,2.0734344979907946,5920.0,5929.0,,1446.2452251744926,1446.2577252580468
5,298907057,0.3151909112930298,158170.0,158175.0,73.78779167855298,2.107300646052671,6558.0,6563.0,,1447.1410636441449,1447.1480081213488
5,298907057,5.12708854675293,160364.0,160374.0,5799.2746884110975,0.0,8744.0,8754.0,,1450.188290763474,1450.2021796475672
5,298907057,0.4811307191848755,161384.0,161410.0,778.4770686778102,15.562356080958185,8757.0,8761.0,,1451.6049629121198,1451.6410742635221
5,332623751,3.289720058441162,160366.0,160374.0,3089.493065868825,0.0,8746.0,8754.0,,1450.1907500431091,1450.2018609936413
5,396862832,0.34169793128967285,159302.0,159309.0,94.68827147553257,1.5114340555664905,7690.0,7697.0,,1448.713744250242,1448.723466391388
5,396862832,2.783346176147461,160366.0,160374.0,2606.7803392342084,0.0,8746.0,8754.0,,1450.1915082865078,1450.2026192947822
5,401945077,9.987651824951172,160367.0,160374.0,8217.749744898547,0.0,8747.0,8754.0,,1450.1926575898515,1450.2023796290189
5,416744592,11.04160976409912,160366.0,160374.0,10325.554743016055,0.0,8746.0,8754.0,,1450.1914660747775,1450.202576948476
6,29780677,0.6295620203018188,174255.0,174266.0,332.40662482724105,4.112436968724511,859.0,870.0,,1469.4758277756375,1469.4911053307285
6,53603145,,,,,,,,,,
6,77959225,,,,,,,,,,
6,130414729,,,,,,,,,,
6,142052876,0.047978878021240234,178287.0,178292.0,16.45205492268768,0.4996074000691323,4864.0,4869.0,,1475.0752530292734,1475.08219749181
6,144776281,,,,,,,,,,
6,156735150,,,,,,,,,,
6,167894019,,,,,,,,,,
6,220146061,,,,,,,,,,
6,220429097,,,,,,,,,,
6,388903843,0.001924753189086914,173408.0,173413.0,0.7477427018963283,0.005050625666198397,1.0,6.0,,1468.304709844343,1468.3116542889509
6,388903843,0.0018568038940429688,173440.0,173451.0,0.9963512146618784,0.0061638256528125926,33.0,44.0,,1468.3491542881568,1468.364432064525
6,388903843,0.0001659393310546875,173862.0,173865.0,0.04965298727225687,0.004437777332385524,448.0,451.0,,1468.9352649480552,1468.9394316090454
6,388903843,0.00011873245239257812,176788.0,176791.0,0.03776510491554852,0.004492301910617893,3356.0,3359.0,,1472.999129407261,1473.003296030067
6,388903843,0.00019800662994384768,177128.0,177131.0,0.04839363969439958,0.0042788707340673466,3696.0,3699.0,,1473.4713464172785,1473.4755130354288
6,388903843,0.00023412704467773443,177301.0,177304.0,0.06560246617329922,0.004307337296534101,3869.0,3872.0,,1473.7116213497495,1473.7157879660367
6,388903843,0.00013506412506103516,177963.0,177973.0,0.1255971174821937,0.012963657622123006,4531.0,4534.0,,1474.6310536795013,1474.6449423703452
6,388903843,0.00012671947479248047,178531.0,178534.0,0.03704964551468315,0.0044521161797472395,5089.0,5092.0,,1475.419930575979,1475.4240971750366
6,388903843,0.00019109249114990245,179662.0,179667.0,0.0765309082359078,0.0056904684086998645,6220.0,6225.0,,1476.9907356882086,1476.9976800005688
6,388903843,0.00016045570373535156,181670.0,181673.0,0.044874471977228936,0.004385349204062868,7406.0,7409.0,,1479.7795874874805,1479.7837540916607
6,388903843,0.00012385845184326172,182291.0,182294.0,0.03827982747223935,0.004471284511933665,8027.0,8030.0,,1480.6420736065024,1480.646240201369
6,388903843,0.00016963481903076172,182482.0,182485.0,0.04380147598072704,0.004343344729487766,8218.0,8221.0,,1480.9073467270237,1480.9115133190967
6,388903843,0.0001233816146850586,182965.0,182968.0,0.040611429731066906,0.004487395095275157,8694.0,8697.0,,1481.5781675166222,1481.5823341021755
6,388903843,0.00015795230865478516,183289.0,183292.0,0.0445881299601254,0.004407746423112643,9018.0,9021.0,,1482.0281585086655,1482.0323250900283
6,388903843,0.00012862682342529297,183846.0,183849.0,0.04086880362853229,0.00447444774108414,9575.0,9578.0,,1482.801753062041,1482.8059196359527
6,388903843,0.00014579296112060547,184065.0,184068.0,0.04643333718220255,0.004484133682626253,9794.0,9797.0,,1483.1059128556326,1483.1100794267509
6,388903843,0.00015270709991455078,184264.0,184267.0,0.04307168913799586,0.0044199696259907524,9993.0,9996.0,,1483.3822953243484,1483.3864618931382
6,388903843,0.00012063980102539062,184282.0,184285.0,0.041526767870903925,0.004506606886360623,10011.0,10014.0,,1483.40729473569,1483.4114613040138
6,388903843,0.00015270709991455078,184558.0,184561.0,0.04837871835014873,0.00448764060783064,10287.0,10290.0,,1483.7906188710904,1483.794785436155
6,388903843,0.0001188516616821289,185129.0,185132.0,0.03819366098277577,0.004492941819345953,10851.0,10854.0,,1484.5836543996336,1484.5878209577127
6,388903843,0.00010859966278076172,185156.0,185159.0,0.03689192509848027,0.004500430027630789,10878.0,10881.0,,1484.6211534195545,1484.625319977168
6,388903843,0.00011336803436279297,185246.0,185249.0,0.03454593564369901,0.00446542398760765,10968.0,10971.0,,1484.7461501312052,1484.7503166874217
6,388903843,0.0001506805419921875,185562.0,185565.0,0.0444733830495565,0.004468693632690971,11284.0,11287.0,,1485.185027210645,1485.189193763137
6,388903843,0.00016021728515625,185635.0,185639.0,0.058477696105246224,0.0050734173046170115,11357.0,11361.0,,1485.2864133133567,1485.2919687157469
6,388903843,0.00013279914855957029,185704.0,185707.0,0.03777875651703155,0.0044453597841342535,11426.0,11429.0,,1485.3822439931878,1485.3864105438172
6,388903843,0.00013625621795654297,185777.0,185780.0,0.040997307930870974,0.0044573261346913615,11499.0,11502.0,,1485.4836300535235,1485.487796603221
6,388903843,0.00012373924255371094,186666.0,186669.0,0.03988143735045036,0.004507515491338641,12388.0,12391.0,,1486.718316064183,1486.7224826031702
6,388903843,0.00013399124145507812,186711.0,186714.0,0.03842235265064886,0.0044373199999966535,12433.0,12436.0,,1486.7808141438709,1486.7849806819274
6,388903843,0.00016355514526367188,186848.0,186851.0,0.048249648325530366,0.004402562811723772,12570.0,12573.0,,1486.9710860221976,1486.9752525588574
6,388903843,0.0001786947250366211,188634.0,188637.0,0.047977577399365146,0.0043556766593457145,14349.0,14352.0,,1489.4515571010602,1489.4557236135047
6,410898932,,,,,,,,,,
7,926898,,,,,,,,,,
7,29780677,,,,,,,,,,
7,53603145,,,,,,,,,,
7,121204333,,,,,,,,,,
7,142052876,0.13339459896087644,191114.0,191127.0,69.36062531344511,0.6875730487852595,907.0,920.0,,1492.8906050789149,1492.9086608026182
7,142052876,0.03672826290130615,191598.0,191601.0,7.941074385666468,0.39009263144430734,1391.0,1394.0,,1493.5628336704553,1493.5670003771793
7,142052876,0.019797086715698242,192921.0,192924.0,4.79485106078012,0.4048050108994087,2706.0,2709.0,,1495.400351827325,1495.4045185360276
7,142052876,0.035714149475097656,197024.0,197027.0,7.120371347372823,0.3718597479177526,6794.0,6797.0,,1501.0990217235958,1501.1031884324152
7,167894019,0.15583300590515134,196981.0,196991.0,121.75146187855957,3.0715609025327115,6758.0,6761.0,,1501.0408764402764,1501.0547654222726
7,167894019,0.5401662588119507,197802.0,197811.0,157.25730538940633,1.4633549287398508,7572.0,7581.0,,1502.1811610506088,1502.193661114784
7,220429097,,,,,,,,,,
7,278199738,,,,,,,,,,
7,289113766,,,,,,,,,,
7,318801864,0.22029364109039307,191715.0,191718.0,57.13503586838414,3.3393802093227762,1508.0,1511.0,,1493.731166620418,1493.7353333230667
7,366567664,,,,,,,,,,
7,410898932,,,,,,,,,,
8,926898,1624.066650390625,208723.0,208730.0,1099386.2591254562,0.0,1.0,7.0,,1517.3533555062286,1517.3630777509134
8,926898,2.1313209533691406,208772.0,208775.0,639.8046197409719,77.13135169453562,46.0,49.0,,1517.4214112306613,1517.425577908617
8,7975441,0.19466400146484367,213756.0,213760.0,51.99677764673874,3.89246180355164,4559.0,4563.0,,1524.3440993687411,1524.3496548954215
8,7975441,0.35658884048461914,216170.0,216181.0,251.58113466119892,6.36037067244575,6966.0,6977.0,,1527.6968456458667,1527.7121232072186
8,11654435,22.834835052490234,208723.0,208759.0,16940.178259873217,0.0,1.0,33.0,,1517.3520366720625,1517.4020373362973
8,44984200,0.037052512168884284,209350.0,209361.0,37.08417781375941,2.422975037529516,4.0,15.0,,1518.2206859234666,1518.2359640602594
8,44984200,0.060753941535949714,209392.0,209418.0,102.08725638082487,3.614057577108785,45.0,70.0,,1518.2790206283694,1518.3151325894053
8,44984200,0.04606854915618897,209422.0,209427.0,19.39875037575311,1.6015015181145569,74.0,79.0,,1518.3206882756924,1518.3276328836962
8,44984200,0.035562992095947266,209494.0,209498.0,15.816436708928736,1.4576074238126004,145.0,149.0,,1518.4206906318766,1518.4262463183966
8,44984200,0.033866167068481445,209661.0,209664.0,11.080488513092613,1.2573759012062495,311.0,314.0,,1518.652640547232,1518.6568073122671
8,130414729,131.97848510742188,208723.0,208730.0,107881.9750757384,0.0,1.0,7.0,,1517.350375473649,1517.360097627995
8,142052876,0.03908824920654297,211466.0,211472.0,14.258964692218061,0.4862931364683822,2572.0,2578.0,,1521.1576071466811,1521.165940612781
8,167894019,7.1524925231933585,208723.0,208730.0,5833.194258717677,0.0,1.0,7.0,,1517.3492955286324,1517.3590177885671
8,184457945,,,,,,,,,,
8,220429097,,,,,,,,,,
8,270511002,37.46026611328125,208723.0,208730.0,29673.99697487793,0.0,1.0,7.0,,1517.3540560844613,1517.3637783817655
8,293520468,,,,,,,,,,
8,380532990,,,,,,,,,,
8,410898932,,,,,,,,,,
8,415678624,336.30413818359375,208723.0,208730.0,200955.16586207444,0.0,1.0,7.0,,1517.352950217414,1517.3626727838705
10,471012740,2911.94677734375,246228.0,246377.0,8780345.983377649,0.0,1.0,150.0,,1569.44422905121,1569.6511768116586
10,471012740,46.29946899414063,246396.0,246441.0,175591.59486217255,0.0,169.0,214.0,,1569.6775661404947,1569.7400671959801
10,471012740,968.7957153320312,246445.0,246577.0,414210.4012224935,0.0,218.0,350.0,,1569.7456228464855,1569.9289593867056
10,471012740,473.2008056640625,246654.0,246708.0,167942.92102648958,0.0,421.0,470.0,,1570.0359057635708,1570.110907141073
10,471012740,2.533541202545166,246898.0,246906.0,1174.1030654285166,0.0,641.0,648.0,,1570.3748009910248,1570.3859123139187
10,471012740,0.5394543409347534,246912.0,246915.0,116.36499459900465,0.0,653.0,656.0,,1570.3942458066715,1570.3984125525824
10,471012740,12.66673755645752,246929.0,246970.0,35980.97289971522,0.0,668.0,704.0,,1570.4178573691622,1570.4748029059253
10,471012740,0.886752724647522,246975.0,246978.0,196.65117540344542,0.0,709.0,712.0,,1570.4817474838405,1570.4859142306823
10,471012740,4234.04443359375,246987.0,247288.0,19442986.404137883,0.0,721.0,1016.0,,1570.4984144716746,1570.9164781587479
9,1539914,7.176884651184082,227479.0,227487.0,2529.8246033012783,0.0,127.0,135.0,,1543.4037657635254,1543.4148771024356
9,1539914,2.002470254898072,227513.0,227517.0,513.2718170315554,0.0,161.0,165.0,,1543.4509889605336,1543.4565446316196
9,1539914,3.3821616172790527,227527.0,227530.0,735.8275314366647,0.0,175.0,178.0,,1543.4704338100323,1543.4746005639279
9,1539914,4.478283405303955,227539.0,227553.0,3272.528367199054,0.0,187.0,201.0,,1543.4871008256164,1543.5065456793054
9,1539914,2299.77783203125,227572.0,228062.0,5126680.4420082215,0.0,220.0,689.0,,1543.5329351268576,1544.213505788279
9,1539914,0.21469104290008545,230798.0,230802.0,81.8679870243157,4.319867290393243,3417.0,3421.0,,1548.0135840093515,1548.0191396622765
9,29780677,146.731201171875,227353.0,228177.0,2747826.4834934543,0.0,1.0,804.0,,1543.2224839624319,1544.36693282337
9,44984200,69.42960357666016,227353.0,227980.0,1422926.6018852934,0.0,1.0,608.0,,1543.2252451190484,1544.0960866544165
9,55099399,654.4474487304688,227573.0,228182.0,1827949.2877344487,0.0,221.0,809.0,,1543.534398564802,1544.3802442119836
9,55099399,0.02200031280517578,229526.0,229529.0,7.018505730154472,0.50934163422168,2152.0,2155.0,,1546.2469367056976,1546.2511034242025
9,55099399,0.02189338207244873,235564.0,235574.0,19.10468538599023,0.9169114771458516,8169.0,8179.0,,1554.6330790040115,1554.646967781489
9,73118477,17.728824615478516,227549.0,228019.0,59014.64713633169,0.0,197.0,647.0,,1543.4993464383595,1544.1521373180328
9,73118477,0.0008882284164428711,228044.0,228047.0,0.22141914242062555,0.0,671.0,674.0,,1544.186860257778,1544.191027010509
9,73118477,0.0011497735977172852,228089.0,228092.0,0.33071249211115195,0.0,716.0,719.0,,1544.2493615508538,1544.253528303819
9,73118477,0.023038983345031745,228098.0,228105.0,9.071046826247537,0.0,725.0,732.0,,1544.2618618097492,1544.2715842333332
9,73118477,0.005176186561584473,228112.0,228117.0,2.1371425754040274,0.08395810792708379,739.0,744.0,,1544.2813066569174,1544.2882512451936
9,73118477,0.010605216026306152,232687.0,232690.0,3.68770625004144,0.06852242037029674,5299.0,5302.0,,1550.6355846333884,1550.6397513542224
9,73118477,0.011160492897033691,232712.0,232716.0,5.218272857873696,0.07915565955433715,5324.0,5328.0,,1550.6703073056094,1550.6758629329224
